Ticket	Item	Type	Size	Open Time	Open Price	Close Time	Close Price	S/L	T/P	Commission	Swap	Profit	Comment
101000017	USDJPY	buy	3.1	2024.07.10 21:13:00	154.963	2024.07.10 22:13:00	155.378	154.673	155.585	-12	0	1285	Reversal
101000018	BTCUSD	buy	0.5	2024.07.27 01:13:00	59996.04	2024.07.29 23:13:00	60624.38	59556.20598	60938.55519	-12	0	314	Range
101000019	EURJPY	buy	0.5	2024.07.05 04:51:00	197.182	2024.07.05 05:51:00	197.897	196.682	198.254	-12	0	357	Trend
101000020	EURUSD	buy	2.7	2024.07.24 21:51:00	1.09392	2024.07.27 07:51:00	1.0913	1.09209	1.09784	-12	-3780	-706	Pullback
101000021	ETHUSD	buy	2.7	2024.07.06 21:52:00	1527.2	2024.07.09 12:52:00	1572.47	1495.51434	1595.10002	-12	0	12	Trend
101000022	USDJPY	buy	1	2024.07.11 19:15:00	151.511	2024.07.11 21:15:00	152.039	151.141	152.303	-12	0	528	Trend
101000023	EURUSD	sell	2.8	2024.07.10 12:10:00	1.05607	2024.07.12 05:10:00	1.05101	1.05962	1.04848	-12	-1400	1418	Trend
101000024	EURUSD	sell	0.7	2024.07.12 11:11:00	1.05388	2024.07.14 09:11:00	1.04852	1.05764	1.04584	-12	-350	375	Breakout
101000025	AUDUSD	sell	1.6	2024.07.02 16:11:00	0.67195	2024.07.04 03:11:00	0.6689	0.67409	0.66737	-12	-560	488	Reversal
101000026	EURJPY	sell	1.1	2024.07.19 14:56:00	196.842	2024.07.20 08:56:00	196.148	197.327	195.801	-12	0	763	Trend
101000027	GBPJPY	buy	2	2024.08.02 21:49:00	188.163	2024.08.03 13:49:00	188.746	187.756	189.037	-12	0	1165	Trend
101000028	GBPUSD	buy	1.8	2024.08.12 12:01:00	1.27993	2024.08.12 21:01:00	1.27607	1.27723	1.28571	-12	0	-694	Range
101000029	ETHUSD	sell	2.9	2024.08.10 06:45:00	1976.66	2024.08.12 19:45:00	1827.29	2081.2159	1752.60898	-12	0	43	Range
101000030	BTCUSD	buy	0.5	2024.08.03 01:02:00	69053.7	2024.08.04 08:02:00	67729.27	68126.5975	71040.3458	-12	0	-662	Range
101000031	BTCUSD	buy	1.9	2024.08.03 22:56:00	67560.17	2024.08.04 12:56:00	69431.49	66250.24011	70367.15693	-12	0	3556	Pullback
101000032	GBPUSD	sell	2.1	2024.08.21 07:29:00	1.25936	2024.08.22 13:29:00	1.2563	1.26151	1.25477	-12	-945	642	Range
101000033	GBPUSD	buy	1.1	2024.08.13 00:58:00	1.2701	2024.08.15 07:58:00	1.26615	1.26734	1.27601	-12	-1320	-434	Pullback
101000034	BTCUSD	sell	1.7	2024.08.24 04:55:00	37274.69	2024.08.26 17:55:00	38096.6	37850.02927	36041.82163	-12	0	-1397	Reversal
101000035	ETHUSD	sell	0.5	2024.08.18 08:14:00	3400.58	2024.08.19 06:14:00	3419.02	3413.48516	3372.92671	-12	0	-1	Trend
101000036	GBPUSD	sell	3.1	2024.08.20 08:26:00	1.28157	2024.08.20 22:26:00	1.27762	1.28433	1.27564	-12	0	1225	Pullback
101000037	EURUSD	sell	1	2024.08.26 18:54:00	1.11991	2024.08.27 12:54:00	1.11634	1.12241	1.11456	-12	0	357	Pullback
101000038	ETHUSD	buy	1.2	2024.09.08 08:05:00	1601.98	2024.09.09 07:05:00	1542.33	1560.22758	1691.46049	-12	0	-7	Reversal
101000039	AUDUSD	sell	0.6	2024.09.19 07:13:00	0.64831	2024.09.19 10:13:00	0.64246	0.65241	0.63954	-12	0	351	Breakout
101000040	AUDUSD	sell	0.5	2024.09.03 09:30:00	0.68521	2024.09.04 21:30:00	0.68266	0.68699	0.68138	-12	-175	128	Pullback
101000041	ETHUSD	sell	2.3	2024.09.22 21:31:00	2355.94	2024.09.23 02:31:00	2220.92	2450.46071	2153.40172	-12	0	31	Range
101000042	AUDUSD	buy	1.2	2024.09.17 11:29:00	0.66781	2024.09.18 09:29:00	0.67275	0.66435	0.67523	-12	0	593	Pullback
101000043	EURUSD	sell	2.6	2024.09.26 09:39:00	1.11146	2024.09.26 13:39:00	1.10876	1.11336	1.10741	-12	0	702	Breakout
101000044	GBPJPY	buy	3	2024.09.12 03:24:00	165.802	2024.09.12 14:24:00	166.344	165.423	166.615	-12	0	1625	Reversal
101000045	BTCUSD	sell	2.5	2024.09.01 20:46:00	33295.85	2024.09.02 13:46:00	32897.46	33574.72322	32698.26458	-12	0	996	Pullback
101000046	USDJPY	sell	1.1	2024.09.16 12:28:00	146.775	2024.09.18 06:28:00	146.032	147.295	145.66	-12	-440	817	Pullback
101000047	GBPJPY	sell	2.7	2024.09.03 13:44:00	165.458	2024.09.06 07:44:00	164.664	166.014	164.266	-12	-2700	2145	Trend
101000048	GBPJPY	sell	2.6	2024.09.25 18:25:00	160.007	2024.09.26 04:25:00	160.488	160.343	159.285	-12	0	-1251	Trend
101000049	ETHUSD	sell	2.9	2024.10.12 01:16:00	1563.79	2024.10.12 05:16:00	1649.77	1623.97713	1434.83144	-12	0	-25	Trend
101000050	EURUSD	buy	1.6	2024.10.25 22:26:00	1.10447	2024.10.26 19:26:00	1.10134	1.10228	1.10916	-12	0	-501	Trend
101000051	AUDUSD	sell	2.9	2024.10.23 17:15:00	0.65662	2024.10.24 07:15:00	0.65294	0.6592	0.6511	-12	0	1067	Breakout
101000052	BTCUSD	buy	3	2024.10.26 22:47:00	58036.16	2024.10.27 10:47:00	57867.78	57918.2982	58288.7362	-12	0	-505	Breakout
101000053	EURJPY	buy	1.5	2024.10.24 16:39:00	197.239	2024.10.25 03:39:00	197.963	196.732	198.325	-12	0	1086	Trend
101000054	GBPUSD	buy	0.8	2024.10.17 22:23:00	1.29615	2024.10.18 21:23:00	1.30148	1.29241	1.30415	-12	0	427	Pullback
101000055	EURJPY	buy	1.9	2024.10.15 09:40:00	165.614	2024.10.15 10:40:00	166.191	165.21	166.48	-12	0	1097	Range
101000056	AUDUSD	buy	1.7	2024.10.21 04:16:00	0.68818	2024.10.22 02:16:00	0.68478	0.6858	0.69329	-12	0	-579	Breakout
101000057	EURJPY	buy	1.1	2024.10.11 13:15:00	176.944	2024.10.11 15:15:00	177.376	176.642	177.591	-12	0	475	Trend
101000058	USDJPY	sell	1.9	2024.10.04 09:26:00	146.214	2024.10.04 14:26:00	145.876	146.451	145.707	-12	0	642	Pullback
101000059	EURUSD	sell	3.1	2024.10.15 16:48:00	1.06447	2024.10.16 03:48:00	1.06837	1.0672	1.05862	-12	0	-1209	Range
101000060	GBPJPY	buy	2.8	2024.10.17 18:19:00	162.448	2024.10.19 01:19:00	162.942	162.103	163.189	-12	560	1383	Breakout
101000061	ETHUSD	sell	1.6	2024.10.26 15:39:00	1728.8	2024.10.29 10:39:00	1695.85	1751.87091	1679.37261	-12	0	5	Trend
101000062	ETHUSD	sell	3.3	2024.11.02 20:54:00	1841.62	2024.11.03 07:54:00	1709.91	1933.82272	1644.05122	-12	0	43	Pullback
101000063	GBPJPY	buy	2.2	2024.11.08 14:27:00	163.672	2024.11.09 04:27:00	164.229	163.282	164.507	-12	0	1225	Trend
101000064	GBPUSD	buy	3.2	2024.11.07 20:42:00	1.27132	2024.11.08 13:42:00	1.26886	1.2696	1.27503	-12	0	-789	Reversal
101000065	EURUSD	buy	2.9	2024.11.25 06:22:00	1.11809	2024.11.27 06:22:00	1.12101	1.11605	1.12247	-12	-4060	847	Reversal
101000066	BTCUSD	sell	1.1	2024.11.10 13:51:00	37986.64	2024.11.10 20:51:00	35987.91	39385.75042	34988.55007	-12	0	2199	Reversal
101000067	ETHUSD	sell	2.3	2024.11.23 16:21:00	2341.27	2024.11.24 04:21:00	2323.76	2353.53127	2315.00265	-12	0	4	Pullback
101000068	GBPUSD	buy	1.4	2024.11.05 07:18:00	1.29719	2024.11.05 18:18:00	1.29435	1.2952	1.30145	-12	0	-398	Range
101000069	USDJPY	sell	1.1	2024.11.01 12:08:00	154.526	2024.11.02 09:08:00	154.761	154.69	154.174	-12	0	-258	Trend
101000070	BTCUSD	buy	2.6	2024.11.10 01:51:00	36504.79	2024.11.12 08:51:00	36863.67	36253.57871	37043.11235	-12	0	933	Reversal
101000071	EURJPY	sell	2.4	2024.11.04 12:45:00	168.379	2024.11.04 16:45:00	168.932	168.766	167.551	-12	0	-1326	Trend
101000072	EURUSD	sell	1.5	2024.11.18 08:34:00	1.05095	2024.11.19 17:34:00	1.04594	1.05446	1.04343	-12	-750	752	Trend
101000073	AUDUSD	buy	2.9	2024.11.06 03:48:00	0.67006	2024.11.06 05:48:00	0.67388	0.66739	0.67579	-12	0	1107	Breakout
101000074	USDJPY	sell	1	2024.11.25 00:41:00	150.553	2024.11.25 07:41:00	150.023	150.924	149.758	-12	0	530	Reversal
101000075	USDJPY	buy	1.6	2024.11.07 09:35:00	150.433	2024.11.07 15:35:00	150.869	150.127	151.087	-12	0	698	Pullback
101000076	AUDUSD	sell	2.4	2024.12.11 14:29:00	0.66385	2024.12.11 21:29:00	0.65996	0.66657	0.65801	-12	0	934	Breakout
101000077	EURUSD	buy	1.5	2024.12.26 19:58:00	1.09564	2024.12.27 08:58:00	1.09254	1.09347	1.1003	-12	0	-466	Pullback
101000078	USDJPY	buy	2.2	2024.12.03 06:23:00	152.441	2024.12.03 21:23:00	151.914	152.072	153.232	-12	0	-1159	Trend
101000079	GBPJPY	buy	1.3	2024.12.05 02:08:00	162.256	2024.12.07 00:08:00	161.934	162.031	162.738	-12	260	-418	Range
101000080	GBPJPY	sell	1.4	2024.12.10 11:00:00	174.076	2024.12.10 23:00:00	174.369	174.281	173.636	-12	0	-410	Pullback
101000081	EURUSD	sell	1.9	2024.12.02 19:33:00	1.08087	2024.12.05 03:33:00	1.07539	1.08471	1.07266	-12	-1900	1041	Trend
101000082	ETHUSD	buy	3.2	2024.12.21 18:15:00	1604.84	2024.12.23 18:15:00	1664.92	1562.77611	1694.96416	-12	0	19	Trend
101000083	EURJPY	sell	3.2	2024.12.06 02:53:00	195.659	2024.12.07 01:53:00	194.875	196.208	194.484	-12	0	2508	Breakout
101000084	USDJPY	sell	1.5	2024.12.26 05:14:00	151.272	2024.12.27 17:14:00	151.776	151.624	150.516	-12	-600	-756	Reversal
101000085	USDJPY	buy	1.4	2024.12.03 07:03:00	150.084	2024.12.05 23:03:00	150.425	149.846	150.595	-12	840	477	Trend
101000086	GBPJPY	sell	1.8	2024.12.18 11:41:00	182.383	2024.12.18 17:41:00	181.791	182.797	181.495	-12	0	1066	Range
101000087	GBPJPY	sell	0.7	2024.12.04 08:52:00	182.711	2024.12.04 16:52:00	181.932	183.256	181.543	-12	0	545	Breakout
101000088	AUDUSD	buy	2.2	2024.12.16 04:41:00	0.67031	2024.12.17 02:41:00	0.67588	0.66642	0.67866	-12	0	1224	Pullback
101000089	EURUSD	sell	0.9	2024.12.24 01:40:00	1.09299	2024.12.24 18:40:00	1.08733	1.09695	1.0845	-12	0	509	Pullback
101000090	GBPJPY	sell	2.2	2024.12.12 01:13:00	160.318	2024.12.13 04:13:00	159.977	160.557	159.806	-12	-1100	751	Range
101000091	BTCUSD	sell	2.8	2025.01.05 00:08:00	59672.04	2025.01.06 12:08:00	58556.12	60453.18759	57998.16132	-12	0	3125	Range
101000092	AUDUSD	sell	1.1	2025.01.27 06:28:00	0.68137	2025.01.30 01:28:00	0.68353	0.68288	0.67811	-12	-770	-238	Breakout
101000093	GBPUSD	buy	1.7	2025.01.08 17:14:00	1.25837	2025.01.11 04:14:00	1.26266	1.25537	1.2648	-12	-2040	729	Range
101000094	ETHUSD	buy	1.1	2025.01.19 15:27:00	1716.92	2025.01.19 17:27:00	1624.94	1652.53226	1854.89478	-12	0	-10	Range
101000095	EURUSD	buy	1.5	2025.01.08 17:57:00	1.09388	2025.01.09 09:57:00	1.09714	1.09161	1.09877	-12	0	488	Trend
101000096	ETHUSD	sell	3.4	2025.01.26 11:50:00	2379.72	2025.01.26 19:50:00	2339.52	2407.86219	2319.41726	-12	0	14	Reversal
101000097	EURUSD	sell	1.9	2025.01.21 10:31:00	1.05875	2025.01.21 16:31:00	1.05474	1.06156	1.05273	-12	0	762	Breakout
101000098	GBPUSD	buy	1.6	2025.01.03 01:28:00	1.30589	2025.01.03 14:28:00	1.30172	1.30297	1.31214	-12	0	-667	Reversal
101000099	GBPJPY	buy	1.7	2025.01.02 09:39:00	196.843	2025.01.04 15:39:00	197.171	196.612	197.336	-12	680	559	Pullback
101000100	BTCUSD	buy	2.2	2025.01.04 10:43:00	60842.47	2025.01.05 03:43:00	62123.5	59945.7596	62764.00688	-12	0	2818	Trend
101000101	EURJPY	buy	3.2	2025.01.13 10:32:00	162.689	2025.01.13 12:32:00	162.211	162.354	163.407	-12	0	-1531	Pullback
101000102	BTCUSD	sell	2.7	2025.01.26 08:40:00	69561.21	2025.01.27 05:40:00	68986.85	69963.25739	68699.66677	-12	0	1551	Trend
101000103	EURUSD	buy	1.7	2025.01.13 05:32:00	1.06364	2025.01.13 17:32:00	1.06963	1.05944	1.07262	-12	0	1018	Range
101000104	AUDUSD	buy	3.1	2025.02.10 09:30:00	0.65415	2025.02.10 22:30:00	0.65047	0.65158	0.65967	-12	0	-1140	Reversal
101000105	USDJPY	sell	1.6	2025.02.06 02:47:00	149.223	2025.02.06 17:47:00	148.841	149.491	148.65	-12	0	612	Pullback
101000106	EURJPY	buy	1.8	2025.02.03 19:12:00	196.023	2025.02.04 01:12:00	195.529	195.677	196.764	-12	0	-889	Reversal
101000107	GBPUSD	buy	2.3	2025.02.27 19:46:00	1.28369	2025.02.28 14:46:00	1.28952	1.2796	1.29244	-12	0	1342	Trend
101000108	EURUSD	sell	1.7	2025.02.04 04:58:00	1.08218	2025.02.04 12:58:00	1.08626	1.08504	1.07607	-12	0	-693	Trend
101000109	ETHUSD	buy	2.8	2025.02.02 15:11:00	3176.76	2025.02.03 02:11:00	3307.01	3085.57453	3372.14437	-12	0	36	Reversal
101000110	EURUSD	buy	3.3	2025.02.14 15:09:00	1.10414	2025.02.15 16:09:00	1.10754	1.10176	1.10924	-12	-2310	1121	Range
101000111	EURUSD	sell	3.4	2025.02.17 19:49:00	1.10128	2025.02.18 15:49:00	1.1037	1.10297	1.09764	-12	0	-824	Reversal
101000112	USDJPY	sell	2.1	2025.02.20 22:13:00	151.698	2025.02.21 12:13:00	151.067	152.14	150.752	-12	0	1325	Trend
101000113	EURUSD	buy	0.8	2025.02.17 04:19:00	1.07925	2025.02.20 01:19:00	1.0832	1.07649	1.08517	-12	-1120	316	Reversal
101000114	GBPUSD	buy	1.5	2025.02.27 08:44:00	1.26008	2025.02.27 15:44:00	1.26291	1.2581	1.26432	-12	0	424	Breakout
101000115	ETHUSD	buy	0.6	2025.02.15 15:15:00	1727.22	2025.02.15 16:15:00	1662.69	1682.04989	1824.02433	-12	0	-4	Breakout
101000116	EURUSD	buy	3.4	2025.02.12 01:53:00	1.11025	2025.02.13 21:53:00	1.11412	1.10754	1.11606	-12	-2380	1316	Reversal
101000117	BTCUSD	sell	1.7	2025.02.02 06:11:00	48253.4	2025.02.04 07:11:00	48561.88	48469.3399	47790.68661	-12	0	-524	Range
101000118	GBPUSD	sell	0.7	2025.02.05 01:40:00	1.27115	2025.02.05 05:40:00	1.26621	1.27462	1.26373	-12	0	346	Range
101000119	USDJPY	buy	2.7	2025.03.21 22:35:00	154.18	2025.03.22 17:35:00	153.727	153.863	154.86	-12	0	-1224	Range
101000120	EURUSD	sell	2.1	2025.03.17 19:55:00	1.0766	2025.03.18 06:55:00	1.07994	1.07894	1.07159	-12	0	-702	Pullback
101000121	GBPJPY	buy	1.6	2025.03.05 21:10:00	195.77	2025.03.06 10:10:00	196.562	195.215	196.959	-12	0	1268	Range
101000122	ETHUSD	buy	2.2	2025.03.02 00:41:00	3997.26	2025.03.02 14:41:00	4024.37	3978.27379	4037.92937	-12	0	6	Trend
101000123	USDJPY	sell	2.5	2025.03.07 07:27:00	146.92	2025.03.07 09:27:00	146.465	147.238	146.238	-12	0	1136	Reversal
101000124	EURJPY	sell	3.4	2025.03.06 08:42:00	164.235	2025.03.06 16:42:00	164.699	164.56	163.538	-12	0	-1579	Range
101000125	USDJPY	sell	1.8	2025.03.14 11:00:00	151.641	2025.03.17 08:00:00	151.286	151.89	151.108	-12	-1440	640	Reversal
101000126	EURUSD	buy	1.6	2025.03.21 19:29:00	1.07959	2025.03.22 06:29:00	1.07669	1.07756	1.08394	-12	0	-464	Trend
101000127	GBPUSD	buy	2.3	2025.03.04 02:42:00	1.31254	2025.03.06 13:42:00	1.3162	1.30997	1.31803	-12	-2760	842	Range
101000128	AUDUSD	sell	3.1	2025.03.11 20:14:00	0.68898	2025.03.13 05:14:00	0.6836	0.69276	0.6809	-12	-1085	1670	Pullback
101000129	USDJPY	sell	2.2	2025.03.21 11:48:00	146.863	2025.03.24 05:48:00	146.218	147.314	145.896	-12	-1760	1418	Range
101000130	GBPJPY	buy	0.9	2025.03.27 09:37:00	187.687	2025.03.27 20:37:00	188.375	187.205	188.719	-12	0	619	Breakout
101000131	GBPUSD	sell	1.3	2025.03.18 03:47:00	1.26105	2025.03.18 16:47:00	1.25631	1.26436	1.25394	-12	0	616	Reversal
101000132	USDJPY	sell	2.8	2025.03.26 19:06:00	149.16	2025.03.27 03:06:00	149.587	149.459	148.52	-12	0	-1195	Breakout
101000133	GBPUSD	sell	2.1	2025.03.07 21:53:00	1.28496	2025.03.07 22:53:00	1.2824	1.28675	1.28112	-12	0	537	Breakout
101000134	USDJPY	sell	1.4	2025.04.03 09:46:00	154.557	2025.04.03 14:46:00	153.842	155.058	153.484	-12	0	1002	Range
101000135	ETHUSD	sell	0.6	2025.04.27 22:33:00	2464.18	2025.04.28 20:33:00	2441.59	2479.99878	2430.29019	-12	0	1	Reversal
101000136	AUDUSD	buy	1.1	2025.04.16 14:14:00	0.68785	2025.04.16 20:14:00	0.6918	0.68508	0.69378	-12	0	435	Pullback
101000137	AUDUSD	buy	3.5	2025.04.17 13:05:00	0.67886	2025.04.18 02:05:00	0.68358	0.67555	0.68594	-12	0	1653	Trend
101000138	GBPJPY	buy	1.1	2025.04.18 17:36:00	165.697	2025.04.18 21:36:00	166.024	165.468	166.188	-12	0	360	Reversal
101000139	GBPJPY	sell	1.4	2025.04.08 17:40:00	178.935	2025.04.09 04:40:00	179.204	179.124	178.531	-12	0	-377	Reversal
101000140	GBPUSD	sell	2.5	2025.04.11 15:14:00	1.29548	2025.04.14 11:14:00	1.29113	1.29853	1.28895	-12	-2250	1088	Range
101000141	ETHUSD	buy	2.1	2025.04.19 01:52:00	1595.03	2025.04.20 20:52:00	1642.03	1562.12975	1665.53649	-12	0	10	Trend
101000142	GBPJPY	sell	1	2025.04.10 13:54:00	161.354	2025.04.10 17:54:00	161.669	161.575	160.88	-12	0	-316	Reversal
101000143	USDJPY	sell	1.7	2025.04.09 07:49:00	146.012	2025.04.11 19:49:00	145.645	146.269	145.461	-12	-1360	625	Breakout
101000144	ETHUSD	sell	2.2	2025.04.26 10:00:00	2990.98	2025.04.27 03:00:00	2881.42	3067.6739	2826.63552	-12	0	24	Breakout
101000145	EURUSD	sell	3.2	2025.04.24 01:13:00	1.08613	2025.04.24 11:13:00	1.08048	1.09009	1.07765	-12	0	1809	Trend
101000146	ETHUSD	buy	0.8	2025.05.04 06:34:00	2460	2025.05.04 20:34:00	2510.12	2424.92157	2535.17778	-12	0	4	Range
101000147	EURJPY	buy	1.9	2025.05.06 22:45:00	175.832	2025.05.08 17:45:00	176.478	175.381	176.801	-12	-855	1227	Breakout
101000148	EURUSD	buy	2.6	2025.05.07 03:07:00	1.10015	2025.05.07 06:07:00	1.09815	1.09875	1.10316	-12	0	-521	Range
101000149	EURUSD	sell	3.5	2025.05.05 07:54:00	1.11147	2025.05.05 23:54:00	1.10843	1.1136	1.1069	-12	0	1066	Range
101000150	ETHUSD	sell	2	2025.05.04 00:24:00	3559.05	2025.05.04 20:24:00	3620.15	3601.8213	3467.40102	-12	0	-12	Reversal
101000151	EURUSD	sell	1.9	2025.05.27 18:14:00	1.09828	2025.05.30 06:14:00	1.09459	1.10086	1.09275	-12	-1900	700	Range
101000152	GBPJPY	sell	1.6	2025.05.26 01:30:00	184.104	2025.05.26 17:30:00	183.66	184.415	183.438	-12	0	710	Breakout
101000153	ETHUSD	sell	1.9	2025.05.25 07:22:00	2607.96	2025.05.26 04:22:00	2662.54	2646.16458	2526.09603	-12	0	-10	Trend
101000154	EURUSD	sell	1.1	2025.05.09 11:04:00	1.07614	2025.05.10 20:04:00	1.07213	1.07894	1.07013	-12	-550	441	Pullback
101000155	EURJPY	sell	2.4	2025.05.14 06:21:00	171.159	2025.05.15 03:21:00	170.577	171.567	170.286	-12	0	1397	Reversal
101000156	GBPUSD	sell	3.2	2025.05.26 00:19:00	1.2655	2025.05.26 17:19:00	1.26221	1.2678	1.26057	-12	0	1051	Trend
101000157	EURUSD	buy	2.3	2025.05.09 20:33:00	1.11602	2025.05.11 19:33:00	1.12072	1.11272	1.12308	-12	-1610	1082	Trend
101000158	BTCUSD	sell	1.4	2025.05.11 15:28:00	36091.11	2025.05.11 23:28:00	34207.81	37409.42807	33266.15574	-12	0	2637	Reversal
101000159	AUDUSD	sell	3.3	2025.06.19 07:15:00	0.66828	2025.06.19 14:15:00	0.66416	0.67116	0.6621	-12	0	1359	Breakout
101000160	EURJPY	buy	1.1	2025.06.11 20:54:00	177.908	2025.06.11 22:54:00	177.419	177.566	178.641	-12	0	-538	Pullback
101000161	GBPJPY	buy	1.7	2025.06.11 06:53:00	185.248	2025.06.11 19:53:00	186.017	184.71	186.401	-12	0	1306	Range
101000162	EURJPY	buy	0.6	2025.06.03 18:37:00	182.927	2025.06.04 16:37:00	183.603	182.454	183.941	-12	0	406	Range
101000163	EURUSD	sell	1.4	2025.06.17 15:20:00	1.11497	2025.06.18 09:20:00	1.11168	1.11727	1.11004	-12	0	460	Pullback
101000164	BTCUSD	buy	2.8	2025.06.14 16:42:00	49170.6	2025.06.15 10:42:00	48006.77	48355.91911	50916.3575	-12	0	-3259	Pullback
101000165	GBPJPY	sell	1.9	2025.06.12 09:13:00	197.301	2025.06.12 15:13:00	196.557	197.821	196.185	-12	0	1413	Reversal
101000166	EURJPY	buy	2.5	2025.06.20 14:45:00	190.647	2025.06.21 00:45:00	191.143	190.299	191.391	-12	0	1241	Pullback
101000167	BTCUSD	sell	2.4	2025.06.15 11:21:00	38628.84	2025.06.16 00:21:00	37152.68	39662.1567	36414.59912	-12	0	3543	Breakout
101000168	EURUSD	buy	3.5	2025.06.11 14:30:00	1.08799	2025.06.11 21:30:00	1.09196	1.08522	1.09394	-12	0	1387	Breakout
101000169	EURJPY	buy	2.7	2025.06.03 18:20:00	176.32	2025.06.04 06:20:00	177.116	175.763	177.514	-12	0	2149	Breakout
101000170	EURUSD	sell	1.4	2025.06.11 10:22:00	1.11515	2025.06.12 07:22:00	1.10999	1.11877	1.10741	-12	0	723	Trend
101000171	BTCUSD	buy	0.9	2025.06.15 06:18:00	40086.49	2025.06.16 10:18:00	38994.78	39322.29569	41724.0414	-12	0	-983	Reversal
101000172	GBPJPY	buy	1.4	2025.07.22 11:09:00	195.044	2025.07.23 12:09:00	195.424	194.777	195.615	-12	280	533	Trend
101000173	GBPUSD	buy	3.2	2025.07.10 05:51:00	1.31539	2025.07.10 20:51:00	1.31959	1.31245	1.32169	-12	0	1344	Trend
101000174	USDJPY	sell	1.8	2025.07.25 11:09:00	148.449	2025.07.25 19:09:00	148.859	148.736	147.835	-12	0	-737	Trend
101000175	ETHUSD	buy	1.2	2025.07.13 03:58:00	3957.42	2025.07.15 15:58:00	3865.87	3893.33582	4094.75442	-12	0	-11	Range
101000176	EURJPY	sell	0.8	2025.07.07 06:31:00	174.72	2025.07.07 21:31:00	174.33	174.994	174.135	-12	0	312	Breakout
101000177	BTCUSD	sell	3.3	2025.07.27 22:10:00	43143.38	2025.07.28 20:10:00	43968.16	43720.72634	41906.20037	-12	0	-2722	Trend
101000178	EURJPY	sell	2.6	2025.07.21 17:56:00	166.401	2025.07.22 09:56:00	166.944	166.781	165.587	-12	0	-1411	Trend
101000179	AUDUSD	sell	2.6	2025.07.08 10:02:00	0.67471	2025.07.09 00:02:00	0.6712	0.67718	0.66944	-12	0	915	Breakout
101000180	BTCUSD	buy	0.8	2025.07.12 16:49:00	32986.86	2025.07.15 08:49:00	34940.65	31619.20531	35917.54901	-12	0	1563	Pullback
101000181	EURUSD	buy	0.6	2025.07.15 02:25:00	1.09987	2025.07.15 21:25:00	1.10355	1.09729	1.10539	-12	0	221	Reversal
101000182	GBPJPY	buy	1.6	2025.08.19 21:52:00	179.634	2025.08.20 22:52:00	179.948	179.415	180.104	-12	320	501	Range
101000183	ETHUSD	sell	1.5	2025.08.23 03:18:00	3830.88	2025.08.24 09:18:00	3718.61	3909.47397	3662.47121	-12	0	17	Reversal
