Ticket	Item	Type	Size	Open Time	Open Price	Close Time	Close Price	S/L	T/P	Commission	Swap	Profit	Comment
500200024	USDJPY	buy	0.35	2024.07.07 06:22:14	150.157	2024.07.07 07:10:14	150.167	149.96	150.433	-4	0	775	EarlyTake | Win
500200025	USDJPY	buy	0.84	2024.07.08 10:26:49	150.324	2024.07.08 10:51:49	150.461	150.021	150.749	-8	0	4768	EarlyTake | Win
500200026	AUDUSD	buy	0.47	2024.07.09 22:52:31	0.65707	2024.07.09 23:56:31	0.65755	0.6568	0.65745	-5	0	2017	EarlyTake | Win
500200027	USDJPY	buy	0.96	2024.07.15 15:38:19	150.065	2024.07.15 15:45:19	149.964	149.626	150.679	-10	0	-4391	EarlyTake | Stop
500200028	AUDUSD	buy	0.66	2024.07.19 15:45:59	0.66416	2024.07.19 16:27:59	0.66304	0.6639	0.66453	-7	0	-1960	EarlyTake | Stop
500200029	AUDUSD	sell	0.38	2024.07.22 02:33:56	0.65971	2024.07.22 03:43:56	0.65808	0.65987	0.65949	-4	0	910	EarlyTake | Win
500200030	USDJPY	buy	1.06	2024.07.23 08:27:20	149.696	2024.07.23 10:26:20	149.94	149.43	150.068	-11	0	4189	EarlyTake | Win
500200031	AUDUSD	buy	0.38	2024.07.25 14:35:51	0.65498	2024.07.25 16:12:51	0.65606	0.65481	0.65522	-4	0	590	EarlyTake | Win
500200032	EURJPY	buy	0.64	2024.07.27 00:11:55	162.615	2024.07.27 01:16:55	162.674	162.429	162.876	-6	0	1796	EarlyTake | Win
500200033	USDJPY	buy	1.03	2024.07.27 08:04:48	149.965	2024.07.27 09:29:48	149.954	149.469	150.659	-10	0	-8941	EarlyTake | Stop
500200034	USDJPY	sell	1.25	2024.07.31 17:17:43	149.631	2024.07.31 18:23:43	149.809	150.059	149.032	-12	0	-10393	EarlyTake | Stop
500200035	USDJPY	sell	1.2	2024.08.04 18:34:15	150.118	2024.08.04 19:50:15	150.194	150.614	149.423	-12	0	-10846	EarlyTake | Stop
500200036	EURJPY	buy	1.05	2024.08.05 00:39:57	161.928	2024.08.05 00:48:57	162.033	161.73	162.205	-10	0	2211	EarlyTake | Win
500200037	USDJPY	sell	0.53	2024.08.07 03:03:52	150.62	2024.08.07 04:45:52	150.547	150.809	150.356	-5	0	1289	EarlyTake | Win
500200038	USDJPY	sell	0.42	2024.08.15 23:30:52	150.294	2024.08.16 00:04:52	150.465	150.926	149.409	-4	-974	-4035	EarlyTake | Stop
500200039	AUDUSD	buy	1.35	2024.08.17 10:25:10	0.66031	2024.08.17 10:50:10	0.66034	0.66016	0.66052	-14	0	4670	EarlyTake | Win
500200040	EURJPY	buy	1.26	2024.08.17 18:06:43	162.122	2024.08.17 19:33:43	162.277	161.893	162.443	-13	0	5470	EarlyTake | Win
500200041	EURJPY	buy	1.35	2024.08.20 18:57:18	161.734	2024.08.20 19:32:18	162.0	161.396	162.208	-14	0	5539	EarlyTake | Win
500200042	USDJPY	buy	0.79	2024.08.21 17:22:02	150.696	2024.08.21 19:14:02	150.784	150.576	150.865	-8	0	1265	EarlyTake | Win
500200043	USDJPY	buy	0.43	2024.08.25 00:22:32	150.029	2024.08.25 01:19:32	149.925	149.835	150.3	-4	0	-729	EarlyTake | Stop
500200044	AUDUSD	sell	1.32	2024.08.31 23:24:16	0.66084	2024.09.01 00:01:16	0.66072	0.66094	0.6607	-13	-371	404	EarlyTake | Win
500200045	USDJPY	buy	0.33	2024.09.06 14:11:58	150.716	2024.09.06 15:18:58	150.619	150.419	151.132	-3	0	-1802	EarlyTake | Stop
500200046	AUDUSD	sell	0.38	2024.09.08 04:46:54	0.66022	2024.09.08 05:23:54	0.66127	0.66066	0.65961	-4	0	-1660	EarlyTake | Stop
500200047	EURJPY	sell	1.16	2024.09.10 03:32:22	162.351	2024.09.10 05:03:22	162.288	162.553	162.068	-12	0	2256	EarlyTake | Win
500200048	AUDUSD	buy	0.52	2024.09.13 08:14:00	0.65775	2024.09.13 09:25:00	0.65759	0.65732	0.65836	-5	0	-3338	EarlyTake | Stop
500200049	USDJPY	buy	1.21	2024.09.13 15:16:41	150.875	2024.09.13 15:35:41	151.047	150.675	151.155	-12	0	2651	EarlyTake | Win
500200050	USDJPY	sell	1.07	2024.09.14 23:55:09	150.512	2024.09.15 01:17:09	150.527	150.908	149.958	-11	-2482	-4877	EarlyTake | Stop
500200051	EURJPY	sell	1.01	2024.09.15 00:45:36	161.876	2024.09.15 02:35:36	162.124	161.997	161.706	-10	0	-559	EarlyTake | Stop
500200052	USDJPY	buy	1.15	2024.09.15 22:34:18	150.226	2024.09.15 23:32:18	150.499	149.976	150.576	-12	0	4505	EarlyTake | Win
500200053	EURJPY	buy	0.58	2024.09.19 01:55:57	161.704	2024.09.19 02:43:57	161.586	161.418	162.104	-6	0	-1854	EarlyTake | Stop
500200054	AUDUSD	sell	0.87	2024.09.19 11:18:17	0.65916	2024.09.19 11:33:17	0.65753	0.65934	0.65891	-9	0	2730	EarlyTake | Win
500200055	USDJPY	sell	0.89	2024.09.28 04:11:36	150.343	2024.09.28 04:46:36	150.34	150.592	149.994	-9	0	2782	EarlyTake | Win
500200056	USDJPY	buy	0.61	2024.09.30 11:22:27	150.596	2024.09.30 13:16:27	150.642	150.329	150.97	-6	0	2633	EarlyTake | Win
500200057	USDJPY	sell	1.39	2024.10.01 16:27:50	149.874	2024.10.01 18:21:50	149.756	150.297	149.281	-14	0	8859	EarlyTake | Win
500200058	USDJPY	buy	0.91	2024.10.01 22:12:07	150.524	2024.10.01 23:30:07	150.585	150.211	150.963	-9	0	4358	EarlyTake | Win
500200059	USDJPY	buy	0.98	2024.10.02 14:23:56	149.954	2024.10.02 16:12:56	150.159	149.771	150.21	-10	0	2974	EarlyTake | Win
500200060	USDJPY	buy	1.06	2024.10.04 17:53:47	149.645	2024.10.04 18:58:47	149.711	149.503	149.844	-11	0	2474	EarlyTake | Win
500200061	AUDUSD	buy	0.63	2024.10.09 00:07:43	0.66241	2024.10.09 01:34:43	0.66215	0.66205	0.66292	-6	0	-4606	EarlyTake | Stop
500200062	USDJPY	buy	0.98	2024.10.15 20:45:04	150.813	2024.10.15 22:02:04	151.082	150.57	151.153	-10	0	2160	EarlyTake | Win
500200063	USDJPY	sell	0.31	2024.10.16 10:16:14	150.486	2024.10.16 10:21:14	150.513	150.847	149.98	-3	0	-1329	EarlyTake | Stop
500200064	USDJPY	sell	0.54	2024.10.22 11:24:59	150.816	2024.10.22 12:26:59	150.794	150.933	150.653	-5	0	971	EarlyTake | Win
500200065	AUDUSD	sell	1.36	2024.10.24 17:56:21	0.65599	2024.10.24 18:44:21	0.65654	0.65655	0.6552	-14	0	-9369	EarlyTake | Stop
500200066	EURJPY	buy	0.83	2024.10.26 04:17:38	162.144	2024.10.26 05:26:38	162.216	161.998	162.348	-8	0	1530	EarlyTake | Win
500200067	AUDUSD	buy	1.33	2024.10.30 05:19:41	0.65879	2024.10.30 06:00:41	0.65925	0.65869	0.65893	-13	0	1358	EarlyTake | Win
500200068	EURJPY	sell	0.79	2024.11.04 15:42:06	161.921	2024.11.04 16:45:06	161.907	162.158	161.589	-8	0	2897	EarlyTake | Win
500200069	EURJPY	buy	0.74	2024.11.08 00:30:04	162.098	2024.11.08 01:12:04	162.291	161.909	162.363	-7	0	1166	EarlyTake | Win
500200070	AUDUSD	sell	1.33	2024.11.08 16:46:17	0.66034	2024.11.08 16:59:17	0.65947	0.66046	0.66017	-13	0	3780	EarlyTake | Win
500200071	USDJPY	buy	0.97	2024.11.09 18:48:35	149.857	2024.11.09 19:35:35	149.855	149.423	150.464	-10	0	-7965	EarlyTake | Stop
500200072	AUDUSD	sell	0.98	2024.11.10 02:49:29	0.66117	2024.11.10 03:18:29	0.66113	0.66149	0.66072	-10	0	5808	EarlyTake | Win
500200073	USDJPY	buy	0.47	2024.11.15 16:26:44	149.577	2024.11.15 17:44:44	149.682	149.234	150.058	-5	0	1330	EarlyTake | Win
500200074	EURJPY	sell	1.0	2024.11.15 22:14:36	162.037	2024.11.15 22:54:36	162.095	162.58	161.277	-10	0	-7222	EarlyTake | Stop
500200075	USDJPY	sell	0.58	2024.11.18 21:24:10	150.092	2024.11.18 22:00:10	150.174	150.466	149.568	-6	0	-2072	EarlyTake | Stop
500200076	USDJPY	sell	0.6	2024.11.21 04:11:58	149.759	2024.11.21 04:54:58	149.724	149.916	149.54	-6	0	1604	EarlyTake | Win
500200077	USDJPY	buy	0.89	2024.11.23 10:21:57	150.058	2024.11.23 11:14:57	150.126	149.841	150.361	-9	0	2190	EarlyTake | Win
500200078	EURJPY	buy	0.75	2024.11.23 16:44:52	161.632	2024.11.23 17:41:52	161.659	161.422	161.927	-8	0	1788	EarlyTake | Win
500200079	EURJPY	sell	1.31	2024.11.28 06:07:05	162.517	2024.11.28 07:08:05	162.446	162.815	162.1	-13	0	7420	EarlyTake | Win
500200080	USDJPY	sell	0.44	2024.11.28 13:05:17	149.798	2024.11.28 14:08:17	149.752	150.085	149.397	-4	0	1381	EarlyTake | Win
500200081	EURJPY	buy	1.0	2024.12.01 03:48:29	162.187	2024.12.01 04:51:29	162.162	161.542	163.09	-10	0	-7967	EarlyTake | Stop
500200082	AUDUSD	sell	1.03	2024.12.01 06:20:17	0.66044	2024.12.01 07:58:17	0.66111	0.66085	0.65987	-10	0	-6580	EarlyTake | Stop
500200083	USDJPY	sell	0.7	2024.12.02 04:11:40	149.788	2024.12.02 04:34:40	149.791	150.2	149.212	-7	0	-5760	EarlyTake | Stop
500200084	USDJPY	buy	0.66	2024.12.05 20:52:44	149.484	2024.12.05 21:32:44	149.282	149.11	150.007	-7	0	-2371	EarlyTake | Stop
500200085	USDJPY	buy	0.38	2024.12.06 19:42:11	149.604	2024.12.06 20:49:11	149.667	149.492	149.761	-4	0	162	EarlyTake | Win
500200086	USDJPY	buy	0.64	2024.12.10 02:02:11	150.267	2024.12.10 02:23:11	150.109	149.952	150.708	-6	0	-2436	EarlyTake | Stop
500200087	AUDUSD	sell	0.77	2024.12.15 20:31:18	0.66054	2024.12.15 21:39:18	0.66049	0.6607	0.66032	-8	0	1102	EarlyTake | Win
500200088	EURJPY	buy	1.36	2024.12.17 06:13:28	161.973	2024.12.17 06:18:28	162.03	161.604	162.49	-14	0	9639	EarlyTake | Win
500200089	USDJPY	buy	0.7	2024.12.21 15:42:00	150.445	2024.12.21 17:39:00	150.315	150.073	150.966	-7	0	-4028	EarlyTake | Stop
500200090	USDJPY	buy	1.28	2024.12.21 19:13:13	150.497	2024.12.21 20:56:13	150.582	150.311	150.758	-13	0	4852	EarlyTake | Win
500200091	AUDUSD	sell	1.38	2024.12.22 04:45:03	0.65684	2024.12.22 06:03:03	0.65643	0.65706	0.65653	-14	0	5533	EarlyTake | Win
500200092	USDJPY	buy	0.67	2024.12.24 18:26:59	149.717	2024.12.24 19:24:59	149.894	149.537	149.969	-7	0	1802	EarlyTake | Win
500200093	EURJPY	sell	1.2	2024.12.24 23:21:09	161.756	2024.12.25 00:38:09	161.945	162.357	160.914	-12	-1752	-12146	EarlyTake | Stop
500200094	USDJPY	buy	0.74	2024.12.25 00:23:51	149.863	2024.12.25 00:28:51	149.666	149.408	150.499	-7	0	-6374	EarlyTake | Stop
500200095	USDJPY	sell	0.39	2024.12.27 06:00:53	150.523	2024.12.27 06:16:53	150.587	150.908	149.984	-4	0	-1736	EarlyTake | Stop
500200096	AUDUSD	sell	0.49	2024.12.29 11:12:23	0.66042	2024.12.29 11:45:23	0.66036	0.66053	0.66027	-5	0	1152	EarlyTake | Win
500200097	USDJPY	sell	0.65	2024.12.31 09:31:54	151.15	2024.12.31 10:10:54	151.127	151.508	150.649	-6	0	4182	EarlyTake | Win
500200098	USDJPY	buy	1.1	2025.01.01 05:56:11	149.928	2025.01.01 06:27:11	149.709	149.537	150.475	-11	0	-7363	EarlyTake | Stop
500200099	USDJPY	sell	0.35	2025.01.01 21:43:37	150.509	2025.01.01 22:18:37	150.708	150.993	149.831	-4	0	-1854	EarlyTake | Stop
500200100	EURJPY	sell	0.7	2025.01.02 10:10:45	162.87	2025.01.02 11:49:45	163.013	163.377	162.16	-7	0	-4654	EarlyTake | Stop
500200101	USDJPY	buy	1.11	2025.01.02 16:43:45	150.822	2025.01.02 17:57:45	150.876	150.695	151.0	-11	0	2468	EarlyTake | Win
500200102	USDJPY	buy	0.61	2025.01.03 21:35:41	150.31	2025.01.03 21:50:41	150.112	149.912	150.867	-6	0	-2854	EarlyTake | Stop
500200103	USDJPY	sell	0.55	2025.01.07 10:32:39	148.599	2025.01.07 10:38:39	148.487	148.758	148.376	-6	0	1799	EarlyTake | Win
500200104	EURJPY	sell	0.79	2025.01.07 22:45:33	162.55	2025.01.08 00:38:33	162.422	162.783	162.223	-8	-1153	1463	EarlyTake | Win
500200105	USDJPY	buy	0.82	2025.01.13 07:53:56	149.437	2025.01.13 08:12:56	149.397	149.069	149.952	-8	0	-3979	EarlyTake | Stop
500200106	EURJPY	buy	1.3	2025.01.14 21:38:41	161.995	2025.01.14 21:56:41	162.119	161.798	162.271	-13	0	4911	EarlyTake | Win
500200107	USDJPY	buy	0.54	2025.01.15 12:02:41	149.965	2025.01.15 13:02:41	149.85	149.625	150.441	-5	0	-3861	EarlyTake | Stop
500200108	USDJPY	buy	1.22	2025.01.16 06:33:09	150.111	2025.01.16 06:56:09	150.301	149.865	150.455	-12	0	2729	EarlyTake | Win
500200109	USDJPY	sell	0.94	2025.01.16 14:10:48	150.116	2025.01.16 15:00:48	150.298	150.469	149.622	-9	0	-3058	EarlyTake | Stop
500200110	EURJPY	sell	0.48	2025.01.17 17:18:15	162.207	2025.01.17 18:34:15	162.355	162.542	161.738	-5	0	-2256	EarlyTake | Stop
500200111	USDJPY	sell	1.28	2025.01.17 21:30:21	149.813	2025.01.17 22:59:21	149.662	149.996	149.557	-13	0	2312	EarlyTake | Win
500200112	AUDUSD	buy	0.5	2025.01.18 13:43:23	0.65991	2025.01.18 14:03:23	0.65927	0.65973	0.66016	-5	0	-1237	EarlyTake | Stop
500200113	USDJPY	sell	0.66	2025.01.19 09:20:38	150.849	2025.01.19 09:35:38	151.093	151.195	150.364	-7	0	-3269	EarlyTake | Stop
500200114	USDJPY	buy	0.9	2025.01.25 11:34:23	150.287	2025.01.25 11:59:23	150.404	149.968	150.734	-9	0	2588	EarlyTake | Win
500200115	EURJPY	buy	1.24	2025.01.25 20:09:23	162.939	2025.01.25 21:05:23	162.854	162.59	163.427	-12	0	-4068	EarlyTake | Stop
500200116	USDJPY	buy	0.5	2025.01.27 19:11:33	150.195	2025.01.27 20:45:33	150.312	149.99	150.482	-5	0	1977	EarlyTake | Win
500200117	EURJPY	sell	0.8	2025.01.30 08:12:34	162.583	2025.01.30 09:24:34	162.666	162.932	162.095	-8	0	-5320	EarlyTake | Stop
500200118	USDJPY	sell	1.08	2025.01.31 17:54:21	150.1	2025.01.31 18:30:21	150.01	150.25	149.89	-11	0	2899	EarlyTake | Win
500200119	USDJPY	buy	1.3	2025.02.02 04:31:11	149.78	2025.02.02 05:44:11	149.733	149.525	150.137	-13	0	-3015	EarlyTake | Stop
500200120	AUDUSD	buy	1.13	2025.02.04 07:44:35	0.65765	2025.02.04 08:01:35	0.65755	0.65736	0.65806	-11	0	-5378	EarlyTake | Stop
500200121	EURJPY	buy	0.72	2025.02.04 15:48:59	161.985	2025.02.04 17:17:59	161.717	161.571	162.565	-7	0	-3183	EarlyTake | Stop
500200122	USDJPY	sell	1.03	2025.02.06 00:04:10	149.704	2025.02.06 00:13:10	149.86	150.143	149.09	-10	0	-5464	EarlyTake | Stop
500200123	EURJPY	buy	0.62	2025.02.06 07:11:07	161.927	2025.02.06 07:36:07	162.052	161.739	162.19	-6	0	1880	EarlyTake | Win
500200124	AUDUSD	buy	0.42	2025.02.07 09:03:40	0.66292	2025.02.07 09:57:40	0.66306	0.66272	0.66319	-4	0	1364	EarlyTake | Win
500200125	USDJPY	sell	0.79	2025.02.08 13:30:56	150.937	2025.02.08 13:47:56	150.787	151.185	150.589	-8	0	3900	EarlyTake | Win
500200126	USDJPY	sell	1.02	2025.02.08 16:23:05	150.326	2025.02.08 17:56:05	150.475	151.081	149.27	-10	0	-12834	EarlyTake | Stop
500200127	EURJPY	buy	0.41	2025.02.14 02:47:40	161.589	2025.02.14 04:08:40	161.675	161.386	161.874	-4	0	1122	EarlyTake | Win
500200128	EURJPY	buy	1.35	2025.02.19 16:29:31	162.674	2025.02.19 16:59:31	163.031	162.443	162.998	-14	0	3267	EarlyTake | Win
500200129	USDJPY	buy	0.53	2025.02.20 05:52:20	150.036	2025.02.20 06:49:20	150.185	149.742	150.447	-5	0	2574	EarlyTake | Win
500200130	AUDUSD	buy	1.13	2025.02.22 09:25:37	0.66029	2025.02.22 11:20:37	0.65999	0.65991	0.66082	-11	0	-9052	EarlyTake | Stop
500200131	EURJPY	buy	0.55	2025.02.23 11:58:45	161.99	2025.02.23 13:33:45	161.912	161.554	162.6	-6	0	-4617	EarlyTake | Stop
500200132	EURJPY	buy	1.28	2025.02.24 05:12:10	161.597	2025.02.24 07:02:10	161.688	161.288	162.03	-13	0	5212	EarlyTake | Win
500200133	USDJPY	sell	0.32	2025.02.25 02:17:20	149.709	2025.02.25 03:31:20	149.732	150.139	149.107	-3	0	-2466	EarlyTake | Stop
500200134	USDJPY	buy	1.18	2025.02.25 05:08:35	150.118	2025.02.25 06:22:35	149.98	149.772	150.602	-12	0	-5190	EarlyTake | Stop
500200135	USDJPY	sell	1.12	2025.02.26 01:46:31	150.249	2025.02.26 02:42:31	150.019	150.429	149.996	-11	0	2473	EarlyTake | Win
500200136	USDJPY	buy	1.33	2025.02.26 06:59:20	149.506	2025.02.26 07:17:20	149.664	149.253	149.861	-13	0	4557	EarlyTake | Win
500200137	USDJPY	buy	0.39	2025.02.26 19:58:20	150.662	2025.02.26 20:12:20	150.809	150.472	150.928	-4	0	619	EarlyTake | Win
500200138	USDJPY	buy	1.37	2025.03.01 01:30:34	149.912	2025.03.01 02:21:34	149.819	149.8	150.069	-14	0	-2886	EarlyTake | Stop
500200139	EURJPY	buy	0.93	2025.03.01 03:40:21	161.91	2025.03.01 04:26:21	161.923	161.661	162.259	-9	0	3118	EarlyTake | Win
500200140	EURJPY	buy	1.17	2025.03.01 14:28:49	162.457	2025.03.01 15:07:49	162.517	162.261	162.731	-12	0	2618	EarlyTake | Win
500200141	EURJPY	buy	1.28	2025.03.10 15:18:25	162.386	2025.03.10 15:46:25	162.353	162.122	162.756	-13	0	-5950	EarlyTake | Stop
500200142	EURJPY	buy	1.1	2025.03.12 22:02:16	161.068	2025.03.12 22:11:16	161.13	160.794	161.452	-11	0	3213	EarlyTake | Win
500200143	EURJPY	sell	1.26	2025.03.13 04:55:58	161.627	2025.03.13 05:47:58	161.488	161.946	161.181	-13	0	4454	EarlyTake | Win
500200144	AUDUSD	sell	0.6	2025.03.17 18:00:02	0.65817	2025.03.17 19:34:02	0.65797	0.65842	0.65783	-6	0	1714	EarlyTake | Win
500200145	USDJPY	buy	1.11	2025.03.18 04:16:14	149.895	2025.03.18 04:42:14	149.906	149.689	150.183	-11	0	3003	EarlyTake | Win
500200146	USDJPY	sell	0.8	2025.03.18 20:18:16	150.13	2025.03.18 22:00:16	150.022	150.324	149.859	-8	0	2948	EarlyTake | Win
500200147	EURJPY	buy	0.99	2025.03.19 17:03:55	162.843	2025.03.19 17:42:55	162.684	162.595	163.19	-10	0	-3792	EarlyTake | Stop
500200148	USDJPY	buy	1.34	2025.03.22 05:06:11	149.78	2025.03.22 05:40:11	149.71	149.435	150.263	-13	0	-7751	EarlyTake | Stop
500200149	EURJPY	sell	0.9	2025.03.23 00:47:42	163.023	2025.03.23 01:25:42	162.957	163.145	162.852	-9	0	751	EarlyTake | Win
500200150	EURJPY	sell	0.48	2025.03.25 11:42:35	162.04	2025.03.25 13:34:35	161.954	162.198	161.818	-5	0	639	EarlyTake | Win
500200151	USDJPY	sell	1.24	2025.03.27 14:46:17	150.022	2025.03.27 16:30:17	149.956	150.163	149.824	-12	0	1812	EarlyTake | Win
500200152	EURJPY	buy	1.08	2025.04.01 06:37:54	161.263	2025.04.01 08:26:54	161.553	161.013	161.613	-11	0	4796	EarlyTake | Win
500200153	USDJPY	sell	1.24	2025.04.03 01:46:05	150.04	2025.04.03 03:28:05	150.102	150.463	149.448	-12	0	-6449	EarlyTake | Stop
500200154	AUDUSD	sell	1.37	2025.04.04 20:10:29	0.66301	2025.04.04 21:00:29	0.6625	0.66327	0.66265	-14	0	7478	EarlyTake | Win
500200155	EURJPY	sell	0.87	2025.04.05 14:29:03	161.372	2025.04.05 14:42:03	161.288	161.518	161.167	-9	0	2226	EarlyTake | Win
500200156	USDJPY	sell	0.53	2025.04.05 19:42:26	150.146	2025.04.05 21:27:26	149.954	150.272	149.97	-5	0	1238	EarlyTake | Win
500200157	USDJPY	buy	1.03	2025.04.06 04:40:26	150.442	2025.04.06 05:38:26	150.245	149.916	151.178	-10	0	-10829	EarlyTake | Stop
500200158	USDJPY	sell	0.61	2025.04.11 17:12:46	150.008	2025.04.11 18:09:46	150.105	150.497	149.324	-6	0	-2944	EarlyTake | Stop
500200159	AUDUSD	sell	0.72	2025.04.12 08:19:47	0.66051	2025.04.12 09:15:47	0.66083	0.66082	0.66008	-7	0	-5329	EarlyTake | Stop
500200160	EURJPY	buy	0.53	2025.04.15 11:22:49	162.386	2025.04.15 11:30:49	162.27	161.939	163.012	-5	0	-4550	EarlyTake | Stop
500200161	EURJPY	sell	1.38	2025.04.20 22:59:33	161.794	2025.04.21 00:55:33	161.792	161.962	161.559	-14	-2015	3633	EarlyTake | Win
500200162	USDJPY	buy	0.69	2025.04.27 05:25:40	150.004	2025.04.27 05:50:40	150.015	149.78	150.318	-7	0	2782	EarlyTake | Win
500200163	EURJPY	buy	0.82	2025.04.27 17:49:59	162.073	2025.04.27 19:03:59	162.043	161.638	162.683	-8	0	-6480	EarlyTake | Stop
500200164	EURJPY	buy	0.53	2025.04.28 01:58:40	161.462	2025.04.28 02:20:40	161.607	161.206	161.821	-5	0	1782	EarlyTake | Win
500200165	USDJPY	buy	0.57	2025.04.28 02:12:59	150.365	2025.04.28 04:03:59	150.43	150.153	150.662	-6	0	1227	EarlyTake | Win
500200166	EURJPY	buy	1.3	2025.05.06 05:44:42	162.074	2025.05.06 06:38:42	162.052	161.696	162.603	-13	0	-6947	EarlyTake | Stop
500200167	USDJPY	buy	1.08	2025.05.09 00:23:28	150.389	2025.05.09 00:35:28	150.399	150.134	150.746	-11	0	3702	EarlyTake | Win
500200168	EURJPY	buy	0.37	2025.05.12 00:05:19	162.02	2025.05.12 01:37:19	161.901	161.508	162.737	-4	0	-2617	EarlyTake | Stop
500200169	AUDUSD	sell	0.86	2025.05.14 09:36:23	0.65673	2025.05.14 10:37:23	0.65708	0.65717	0.65612	-9	0	-5102	EarlyTake | Stop
500200170	USDJPY	buy	0.41	2025.05.14 12:34:00	150.961	2025.05.14 12:52:00	150.964	150.829	151.146	-4	0	640	EarlyTake | Win
500200171	USDJPY	buy	0.43	2025.05.14 21:00:44	150.467	2025.05.14 22:09:44	150.713	150.3	150.7	-4	0	1272	EarlyTake | Win
500200172	AUDUSD	sell	1.18	2025.05.15 21:32:55	0.66117	2025.05.15 21:45:55	0.66155	0.66153	0.66066	-12	0	-7683	EarlyTake | Stop
500200173	AUDUSD	sell	0.61	2025.05.16 22:15:43	0.65802	2025.05.16 22:55:43	0.65773	0.65816	0.65783	-6	0	1044	EarlyTake | Win
500200174	USDJPY	sell	1.24	2025.05.21 18:15:12	150.422	2025.05.21 19:07:12	150.458	150.84	149.837	-12	0	-10695	EarlyTake | Stop
500200175	USDJPY	sell	1.34	2025.05.22 03:50:05	149.767	2025.05.22 04:39:05	149.602	149.939	149.526	-13	0	4593	EarlyTake | Win
