Ticket	Item	Type	Size	Open Time	Open Price	Close Time	Close Price	S/L	T/P	Commission	Swap	Profit	Comment
500000018	GBPJPY	buy	2.23	2024.07.15 20:23:11	191.254	2024.07.17 15:35:11	191.456	190.003	193.005	-27	3702	56231	TrendFollower | Win
500000019	GBPJPY	sell	2.5	2024.07.20 02:20:25	189.732	2024.07.22 01:08:25	189.592	190.712	188.36	-30	-15700	55754	TrendFollower | Win
500000020	GBPJPY	buy	2.92	2024.07.27 03:47:29	190.242	2024.07.28 08:52:29	189.785	189.64	191.085	-35	2424	-19035	TrendFollower | Stop
500000021	GBPJPY	buy	1.86	2024.07.29 01:32:51	189.917	2024.07.31 00:28:51	189.315	189.61	190.346	-22	3088	-9872	TrendFollower | Stop
500000022	GBPJPY	sell	1.71	2024.07.29 02:25:24	190.204	2024.07.29 21:40:24	190.063	190.979	189.119	-21	0	13290	TrendFollower | Win
500000023	GBPUSD	buy	3.3	2024.07.29 04:55:18	1.26774	2024.07.30 17:51:18	1.26585	1.26693	1.26888	-40	-2728	-36305	TrendFollower | Stop
500000024	GBPJPY	sell	3.54	2024.07.29 15:26:26	191.229	2024.07.30 18:37:26	191.342	191.69	190.584	-42	-11116	-13668	TrendFollower | Stop
500000025	GBPJPY	buy	3.41	2024.08.01 11:58:55	190.686	2024.08.02 01:45:55	190.666	190.26	191.283	-41	2830	-17114	TrendFollower | Stop
500000026	GBPJPY	buy	1.9	2024.08.02 20:09:09	189.862	2024.08.03 18:34:09	189.968	188.683	191.513	-23	1577	26501	TrendFollower | Win
500000027	GBPJPY	buy	2.55	2024.08.02 22:05:47	189.749	2024.08.04 04:35:47	189.964	188.789	191.093	-31	4233	50233	TrendFollower | Win
500000028	GBPJPY	sell	3.78	2024.08.09 14:31:58	189.227	2024.08.11 00:11:58	189.249	189.784	188.447	-45	-23738	-31336	TrendFollower | Stop
500000029	GBPJPY	sell	3.75	2024.08.11 00:41:25	190.749	2024.08.11 17:48:25	190.768	191.22	190.09	-45	0	-19031	TrendFollower | Stop
500000030	GBPUSD	buy	3.37	2024.08.11 06:48:03	1.27178	2024.08.11 21:32:03	1.27081	1.27123	1.27255	-40	0	-25907	TrendFollower | Stop
500000031	GBPJPY	buy	3.52	2024.08.12 00:46:59	189.669	2024.08.13 05:51:59	189.703	188.639	191.11	-42	2922	44351	TrendFollower | Win
500000032	GBPJPY	buy	2.66	2024.08.12 19:14:53	190.686	2024.08.12 20:29:53	190.971	189.389	192.502	-32	0	32621	TrendFollower | Win
500000033	GBPUSD	buy	2.87	2024.08.28 09:52:25	1.27511	2024.08.29 13:22:25	1.27331	1.27457	1.27587	-34	-7119	-14026	TrendFollower | Stop
500000034	GBPJPY	sell	1.73	2024.08.29 08:22:53	189.851	2024.08.31 04:48:53	189.606	190.934	188.335	-21	-10864	27978	TrendFollower | Win
500000035	GBPUSD	buy	2.9	2024.09.01 12:34:22	1.27337	2024.09.01 22:13:22	1.27288	1.27295	1.27396	-35	0	-17177	TrendFollower | Stop
500000036	GBPJPY	sell	1.57	2024.09.02 16:19:28	189.956	2024.09.02 17:22:28	189.975	190.267	189.521	-19	0	-6280	TrendFollower | Stop
500000037	GBPJPY	buy	2.47	2024.09.03 23:04:41	190.493	2024.09.05 20:28:41	190.384	190.292	190.774	-30	8200	-6037	TrendFollower | Stop
500000038	GBPUSD	buy	3.96	2024.09.05 05:13:21	1.27081	2024.09.07 02:08:21	1.26955	1.27062	1.27108	-48	-6548	-6946	TrendFollower | Stop
500000039	GBPJPY	sell	2.39	2024.09.07 02:49:36	190.367	2024.09.07 08:15:36	190.67	191.129	189.3	-29	0	-39478	TrendFollower | Stop
500000040	GBPJPY	sell	2.43	2024.09.07 22:26:50	189.45	2024.09.08 16:13:50	189.561	189.638	189.187	-29	-7630	-9756	TrendFollower | Stop
500000041	GBPJPY	sell	1.98	2024.09.11 00:20:00	189.469	2024.09.12 11:44:00	189.387	190.532	187.981	-24	-18652	35042	TrendFollower | Win
500000042	GBPJPY	sell	2.85	2024.09.12 08:30:17	190.104	2024.09.14 03:26:17	190.1	190.868	189.035	-34	-17898	50044	TrendFollower | Win
500000043	GBPJPY	sell	3.12	2024.09.13 03:34:45	189.745	2024.09.13 16:12:45	190.002	190.12	189.22	-37	0	-11397	TrendFollower | Stop
500000044	GBPJPY	sell	1.83	2024.09.13 11:40:01	190.58	2024.09.14 14:12:01	190.554	191.786	188.892	-22	-5746	41701	TrendFollower | Win
500000045	GBPJPY	buy	3.57	2024.09.15 02:07:35	190.214	2024.09.15 23:32:35	190.333	189.503	191.209	-43	0	39292	TrendFollower | Win
500000046	GBPUSD	sell	3.08	2024.09.22 13:51:10	1.26945	2024.09.24 02:02:10	1.26672	1.2704	1.26811	-37	-3844	30435	TrendFollower | Win
500000047	GBPJPY	sell	3.46	2024.09.24 11:25:53	189.332	2024.09.26 00:58:53	189.377	190.078	188.288	-42	-43458	-27401	TrendFollower | Stop
500000048	GBPJPY	buy	2.66	2024.10.05 16:57:12	190.035	2024.10.06 11:09:12	190.315	188.871	191.665	-32	2208	32628	TrendFollower | Win
500000049	GBPUSD	sell	2.04	2024.10.13 02:18:30	1.27088	2024.10.13 18:49:30	1.27201	1.27174	1.26968	-24	0	-22224	TrendFollower | Stop
500000050	GBPJPY	buy	1.74	2024.10.22 01:02:22	191.143	2024.10.22 06:43:22	191.009	190.84	191.567	-21	0	-6324	TrendFollower | Stop
500000051	GBPJPY	buy	1.62	2024.10.22 05:57:06	190.521	2024.10.23 09:10:06	190.493	190.312	190.814	-19	1345	-6488	TrendFollower | Stop
500000052	GBPJPY	buy	2.37	2024.10.24 14:43:49	190.54	2024.10.25 19:59:49	190.473	189.81	191.562	-28	1967	-38370	TrendFollower | Stop
500000053	GBPJPY	buy	3.93	2024.10.25 03:40:10	190.139	2024.10.25 20:18:10	190.082	189.779	190.643	-47	0	-14328	TrendFollower | Stop
500000054	GBPJPY	sell	2.45	2024.10.31 07:01:37	190.663	2024.11.01 12:59:37	190.401	191.059	190.109	-29	-7693	14134	TrendFollower | Win
500000055	GBPUSD	sell	1.79	2024.11.03 23:03:00	1.26537	2024.11.04 17:47:00	1.26457	1.26637	1.26397	-21	-1117	15038	TrendFollower | Win
500000056	GBPUSD	sell	3.57	2024.11.07 22:32:39	1.2709	2024.11.08 23:06:39	1.27074	1.2727	1.26838	-43	-2228	83638	TrendFollower | Win
500000057	GBPJPY	buy	3.1	2024.11.08 11:47:04	190.457	2024.11.08 16:49:04	190.653	189.25	192.147	-37	0	68641	TrendFollower | Win
500000058	GBPJPY	sell	2.28	2024.11.09 02:18:56	190.55	2024.11.10 20:04:56	190.789	191.239	189.585	-27	-7159	-25954	TrendFollower | Stop
500000059	GBPJPY	sell	1.91	2024.11.11 01:17:18	189.154	2024.11.12 14:23:18	189.221	189.818	188.225	-23	-5997	-14150	TrendFollower | Stop
500000060	GBPJPY	buy	3.98	2024.11.11 04:56:28	189.309	2024.11.11 18:11:28	189.725	188.415	190.561	-48	0	61563	TrendFollower | Win
500000061	GBPJPY	buy	2.61	2024.11.11 11:51:54	190.834	2024.11.12 21:52:54	190.827	190.263	191.633	-31	2166	-13372	TrendFollower | Stop
500000062	GBPUSD	sell	1.78	2024.11.15 11:00:31	1.27511	2024.11.16 20:52:31	1.27614	1.27636	1.27336	-21	-1111	-27266	TrendFollower | Stop
500000063	GBPUSD	sell	3.25	2024.11.15 13:35:55	1.26935	2024.11.16 16:47:55	1.26921	1.2704	1.26789	-39	-2028	50665	TrendFollower | Win
500000064	GBPJPY	buy	1.5	2024.11.15 23:06:11	189.907	2024.11.16 11:36:11	189.933	189.627	190.299	-18	1245	6738	TrendFollower | Win
500000065	GBPUSD	buy	2.71	2024.11.20 17:02:37	1.27096	2024.11.21 20:30:37	1.26918	1.27047	1.27164	-33	-6722	-20241	TrendFollower | Stop
500000066	GBPJPY	sell	3.76	2024.11.21 02:44:50	191.584	2024.11.21 05:18:50	191.72	191.887	191.159	-45	0	-24195	TrendFollower | Stop
500000067	GBPJPY	sell	2.98	2024.12.05 02:48:41	190.045	2024.12.05 08:02:41	189.944	191.484	188.03	-36	0	98507	TrendFollower | Win
500000068	GBPJPY	sell	1.87	2024.12.05 22:01:30	190.47	2024.12.07 21:15:30	190.142	191.587	188.907	-22	-11744	23429	TrendFollower | Win
500000069	GBPUSD	sell	2.33	2024.12.08 01:54:58	1.26402	2024.12.08 13:03:58	1.26472	1.26463	1.26316	-28	0	-24045	TrendFollower | Stop
500000070	GBPJPY	sell	3.15	2024.12.08 02:23:59	189.094	2024.12.09 21:49:59	189.301	189.678	188.276	-38	-9891	-27596	TrendFollower | Stop
500000071	GBPJPY	buy	3.26	2024.12.08 18:19:59	189.096	2024.12.09 23:51:59	189.093	188.825	189.476	-39	2706	-9861	TrendFollower | Stop
500000072	GBPJPY	sell	3.06	2024.12.10 21:53:24	189.328	2024.12.11 16:48:24	189.611	189.743	188.747	-37	-9608	-27795	TrendFollower | Stop
500000073	GBPJPY	buy	2.49	2024.12.12 02:08:06	190.15	2024.12.12 14:41:06	190.207	188.902	191.897	-30	0	68265	TrendFollower | Win
500000074	GBPJPY	sell	2.85	2024.12.13 11:37:37	190.602	2024.12.15 02:19:37	190.611	191.187	189.782	-34	-17898	-17585	TrendFollower | Stop
500000075	GBPJPY	sell	2.11	2024.12.17 22:42:47	190.281	2024.12.18 07:44:47	190.299	190.468	190.019	-25	-6625	-4823	TrendFollower | Stop
500000076	GBPJPY	sell	2.48	2024.12.18 05:45:47	189.414	2024.12.18 15:49:47	189.526	189.887	188.752	-30	0	-22106	TrendFollower | Stop
500000077	GBPUSD	buy	2.85	2024.12.24 20:50:20	1.26496	2024.12.26 20:46:20	1.26077	1.26436	1.2658	-34	-9426	-19668	TrendFollower | Stop
500000078	GBPJPY	sell	3.28	2025.01.21 21:35:10	189.44	2025.01.22 10:25:10	189.819	189.904	188.791	-39	-10299	-22202	TrendFollower | Stop
500000079	GBPUSD	sell	2.35	2025.01.25 18:59:40	1.26729	2025.01.27 03:11:40	1.26743	1.26748	1.26702	-28	-2933	-4668	TrendFollower | Stop
500000080	GBPUSD	buy	3.69	2025.01.26 21:25:34	1.26686	2025.01.28 04:31:34	1.2667	1.26667	1.26713	-44	-6102	-2696	TrendFollower | Stop
500000081	GBPJPY	buy	2.27	2025.01.30 15:27:45	191.138	2025.02.01 12:37:45	190.941	190.834	191.564	-27	3768	-7504	TrendFollower | Stop
500000082	GBPUSD	buy	3.62	2025.02.03 22:12:02	1.26431	2025.02.04 03:50:02	1.26409	1.26323	1.26582	-43	-2993	-66502	TrendFollower | Stop
500000083	GBPJPY	sell	2.97	2025.02.05 01:15:39	190.357	2025.02.05 07:03:39	190.427	190.676	189.911	-36	0	-17286	TrendFollower | Stop
500000084	GBPUSD	buy	2.99	2025.02.10 15:10:42	1.26633	2025.02.11 14:45:42	1.26442	1.26537	1.26767	-36	-2472	-47484	TrendFollower | Stop
500000085	GBPJPY	buy	2.08	2025.02.14 10:55:19	190.364	2025.02.15 04:39:19	190.596	189.125	192.099	-25	1726	29518	TrendFollower | Win
500000086	GBPJPY	sell	3.31	2025.02.22 07:19:26	190.514	2025.02.22 13:51:26	190.531	191.02	189.806	-40	0	-27341	TrendFollower | Stop
500000087	GBPJPY	buy	2.97	2025.02.23 01:09:08	190.105	2025.02.24 13:29:08	190.072	189.483	190.976	-36	2465	-39068	TrendFollower | Stop
500000088	GBPJPY	sell	2.29	2025.02.25 10:28:39	190.387	2025.02.27 05:24:39	190.616	191.116	189.366	-27	-28762	-32587	TrendFollower | Stop
500000089	GBPJPY	buy	3.26	2025.02.26 11:15:23	189.422	2025.02.27 14:34:23	189.421	189.28	189.621	-39	8117	-4322	TrendFollower | Stop
500000090	GBPJPY	sell	2.53	2025.03.04 11:08:03	190.021	2025.03.04 17:20:03	190.013	191.037	188.599	-30	0	49495	TrendFollower | Win
500000091	GBPUSD	sell	3.08	2025.03.07 07:00:29	1.27889	2025.03.08 10:01:29	1.27921	1.27914	1.27854	-37	-1922	-10626	TrendFollower | Stop
500000092	GBPJPY	buy	2.52	2025.03.10 07:17:29	191.104	2025.03.11 14:55:29	191.12	189.47	193.391	-30	2092	72781	TrendFollower | Win
500000093	GBPJPY	sell	2.71	2025.03.15 14:37:14	189.996	2025.03.17 12:26:14	189.921	190.931	188.688	-33	-17019	48786	TrendFollower | Win
500000094	GBPUSD	sell	1.94	2025.03.17 21:44:00	1.26343	2025.03.19 17:57:00	1.26276	1.26525	1.26088	-23	-2421	54072	TrendFollower | Win
500000095	GBPUSD	sell	2.71	2025.03.18 15:11:44	1.27508	2025.03.18 19:59:44	1.27806	1.27578	1.2741	-33	0	-21127	TrendFollower | Stop
500000096	GBPUSD	sell	2.77	2025.03.23 22:29:08	1.26866	2025.03.24 16:58:08	1.26825	1.27032	1.26634	-33	-1728	42599	TrendFollower | Win
500000097	GBPUSD	sell	2.93	2025.03.24 04:40:48	1.26717	2025.03.25 06:36:48	1.26527	1.26891	1.26474	-35	-1828	58716	TrendFollower | Win
500000098	GBPJPY	buy	3.02	2025.03.24 17:09:48	190.3	2025.03.26 01:14:48	190.153	190.027	190.683	-36	5013	-19050	TrendFollower | Stop
500000099	GBPJPY	sell	3.32	2025.03.26 15:18:56	189.877	2025.03.27 10:33:56	189.88	190.346	189.221	-40	-31274	-30376	TrendFollower | Stop
500000100	GBPUSD	sell	1.53	2025.03.28 02:05:57	1.28068	2025.03.29 10:37:57	1.28078	1.28185	1.27904	-18	-955	-15997	TrendFollower | Stop
500000101	GBPJPY	sell	3.35	2025.03.31 21:22:13	191.224	2025.04.02 15:13:13	191.045	192.294	189.726	-40	-21038	53013	TrendFollower | Win
500000102	GBPJPY	sell	3.88	2025.04.02 02:03:48	189.648	2025.04.03 20:20:48	189.454	190.964	187.806	-47	-36550	96707	TrendFollower | Win
500000103	GBPJPY	buy	3.14	2025.04.06 05:19:37	190.362	2025.04.07 23:09:37	189.974	190.219	190.562	-38	2606	-3551	TrendFollower | Stop
500000104	GBPUSD	buy	1.95	2025.04.11 16:25:15	1.27278	2025.04.12 23:58:15	1.27064	1.27259	1.27305	-23	-1612	-1747	TrendFollower | Stop
500000105	GBPJPY	buy	3.17	2025.04.11 21:55:13	190.857	2025.04.13 19:58:13	190.945	189.622	192.585	-38	5262	48140	TrendFollower | Win
500000106	GBPUSD	sell	2.41	2025.04.12 03:18:38	1.27178	2025.04.13 01:42:38	1.27425	1.27251	1.27076	-29	-1504	-27118	TrendFollower | Stop
500000107	GBPJPY	sell	2.54	2025.04.14 16:55:28	189.551	2025.04.15 12:56:28	189.773	189.835	189.153	-30	-7976	-7437	TrendFollower | Stop
500000108	GBPJPY	buy	1.64	2025.04.17 22:23:59	189.867	2025.04.19 12:01:59	189.802	189.34	190.604	-20	2722	-17805	TrendFollower | Stop
500000109	GBPUSD	buy	2.79	2025.04.23 15:23:18	1.28072	2025.04.24 19:00:18	1.27965	1.2803	1.28131	-33	-6920	-16210	TrendFollower | Stop
500000110	GBPJPY	buy	1.72	2025.04.26 05:56:01	190.705	2025.04.27 01:42:01	190.828	189.647	192.186	-21	1428	37597	TrendFollower | Win
500000111	GBPJPY	sell	2.29	2025.05.01 19:21:32	191.298	2025.05.02 01:23:32	191.418	192.143	190.115	-27	-7191	-24249	TrendFollower | Stop
500000112	GBPUSD	buy	1.81	2025.05.01 20:30:16	1.26828	2025.05.02 10:22:16	1.26843	1.26717	1.26983	-22	-1497	15432	TrendFollower | Win
500000113	GBPUSD	buy	3.69	2025.05.03 02:37:06	1.26736	2025.05.03 11:50:06	1.26779	1.26576	1.2696	-44	0	37937	TrendFollower | Win
500000114	GBPJPY	buy	3.83	2025.05.10 02:54:29	190.226	2025.05.11 18:05:29	189.874	189.968	190.587	-46	3179	-11275	TrendFollower | Stop
500000115	GBPUSD	buy	2.68	2025.05.12 07:56:37	1.26793	2025.05.14 07:47:37	1.26549	1.26692	1.26935	-32	-4432	-43507	TrendFollower | Stop
500000116	GBPJPY	buy	3.75	2025.05.14 00:25:34	189.293	2025.05.15 01:05:34	189.234	188.607	190.253	-45	9338	-39589	TrendFollower | Stop
500000117	GBPJPY	buy	2.01	2025.05.15 16:29:26	190.034	2025.05.17 03:33:26	189.772	189.891	190.234	-24	3337	-3044	TrendFollower | Stop
500000118	GBPJPY	sell	2.67	2025.05.16 00:06:38	189.844	2025.05.16 02:28:38	189.823	190.97	188.268	-32	0	39826	TrendFollower | Win
500000119	GBPJPY	buy	3.6	2025.05.23 16:11:27	190.332	2025.05.24 21:09:27	190.283	190.189	190.532	-43	2988	-4429	TrendFollower | Stop
500000120	GBPJPY	sell	2.47	2025.05.24 19:46:20	191.111	2025.05.26 11:30:20	191.086	192.575	189.062	-30	-15512	51560	TrendFollower | Win
500000121	GBPUSD	sell	3.38	2025.05.25 22:43:12	1.26324	2025.05.27 13:29:12	1.2633	1.26387	1.26236	-41	-4218	-32132	TrendFollower | Stop
500000122	GBPJPY	buy	3.5	2025.05.27 13:36:45	189.821	2025.05.28 23:58:45	189.419	189.439	190.355	-42	2905	-19703	TrendFollower | Stop
500000123	GBPJPY	buy	2.74	2025.05.29 22:02:13	190.597	2025.05.30 14:08:13	190.5	190.454	190.797	-33	2274	-2441	TrendFollower | Stop
500000124	GBPJPY	buy	2.84	2025.05.29 23:05:41	190.289	2025.05.31 21:42:41	190.343	189.648	191.187	-34	4714	34495	TrendFollower | Win
500000125	GBPJPY	sell	2.23	2025.05.29 23:26:41	191.524	2025.05.31 02:39:41	191.794	192.081	190.744	-27	-14004	-24186	TrendFollower | Stop
500000126	GBPUSD	buy	3.85	2025.06.01 09:16:08	1.27414	2025.06.01 10:56:08	1.27555	1.2733	1.27532	-46	0	33247	TrendFollower | Win
500000127	GBPUSD	buy	1.78	2025.06.01 15:40:27	1.26211	2025.06.03 12:16:27	1.26166	1.26152	1.26294	-21	-2943	-9276	TrendFollower | Stop
500000128	GBPUSD	buy	1.67	2025.06.03 14:27:02	1.27644	2025.06.04 20:42:02	1.27635	1.27625	1.27671	-20	-1381	-1584	TrendFollower | Stop
500000129	GBPJPY	sell	2.72	2025.06.06 19:54:50	189.457	2025.06.08 04:13:50	189.283	189.918	188.812	-33	-17082	12350	TrendFollower | Win
500000130	GBPJPY	sell	3.08	2025.06.10 11:05:59	189.324	2025.06.11 02:38:59	189.206	190.51	187.664	-37	-9671	40100	TrendFollower | Win
500000131	GBPUSD	sell	2.33	2025.06.16 11:09:59	1.26401	2025.06.17 02:40:59	1.26496	1.26462	1.26316	-28	-1454	-20247	TrendFollower | Stop
500000132	GBPJPY	sell	3.16	2025.06.18 17:32:37	191.178	2025.06.20 00:49:37	190.926	191.475	190.763	-38	-39690	9147	TrendFollower | Win
500000133	GBPUSD	buy	3.46	2025.06.21 22:51:06	1.27981	2025.06.22 18:50:06	1.27757	1.27937	1.28042	-42	-2861	-15508	TrendFollower | Stop
500000134	GBPUSD	sell	2.08	2025.06.22 10:49:49	1.25695	2025.06.23 12:03:49	1.25737	1.25725	1.25652	-25	-1298	-4129	TrendFollower | Stop
500000135	GBPJPY	buy	2.07	2025.06.25 01:56:50	189.646	2025.06.25 10:39:50	189.515	188.973	190.588	-25	0	-30527	TrendFollower | Stop
500000136	GBPUSD	sell	3.84	2025.06.26 14:09:23	1.27714	2025.06.27 18:45:23	1.27534	1.27888	1.2747	-46	-2396	67331	TrendFollower | Win
500000137	GBPUSD	sell	3.69	2025.07.07 05:42:43	1.2635	2025.07.08 02:49:43	1.26295	1.26539	1.26086	-44	-2303	79422	TrendFollower | Win
500000138	GBPJPY	buy	2.16	2025.07.14 16:23:58	190.214	2025.07.15 12:12:58	190.061	190.011	190.498	-26	1793	-9038	TrendFollower | Stop
500000139	GBPUSD	sell	1.95	2025.07.14 20:58:59	1.27955	2025.07.16 12:20:59	1.28041	1.28009	1.27879	-23	-2434	-13847	TrendFollower | Stop
500000140	GBPUSD	buy	1.58	2025.07.22 07:28:06	1.27734	2025.07.22 16:50:06	1.27716	1.27699	1.27783	-19	0	-4510	TrendFollower | Stop
500000141	GBPJPY	buy	2.07	2025.07.25 04:59:27	189.333	2025.07.26 06:05:27	189.082	189.189	189.534	-25	1718	-5120	TrendFollower | Stop
500000142	GBPJPY	buy	1.76	2025.07.25 07:34:08	189.938	2025.07.26 10:49:08	189.505	189.478	190.582	-21	1461	-10481	TrendFollower | Stop
500000143	GBPJPY	buy	3.37	2025.07.26 05:44:41	189.382	2025.07.26 11:09:41	189.512	188.887	190.075	-40	0	34165	TrendFollower | Win
500000144	GBPJPY	buy	2.16	2025.07.27 07:52:39	190.14	2025.07.28 21:48:39	190.418	189.368	191.22	-26	1793	16286	TrendFollower | Win
500000145	GBPJPY	sell	3.1	2025.07.30 05:21:59	190.326	2025.07.31 11:17:59	190.521	190.872	189.562	-37	-29202	-20807	TrendFollower | Stop
500000146	GBPUSD	sell	3.75	2025.07.31 11:43:06	1.26834	2025.08.01 10:11:06	1.26639	1.27001	1.26601	-45	-2340	63883	TrendFollower | Win
500000147	GBPJPY	sell	1.59	2025.08.03 06:23:44	189.801	2025.08.05 05:37:44	189.608	191.122	187.952	-19	-9985	42898	TrendFollower | Win
500000148	GBPUSD	buy	3.23	2025.08.05 07:09:12	1.26615	2025.08.06 06:47:12	1.2649	1.26539	1.26721	-39	-2671	-37482	TrendFollower | Stop
500000149	GBPUSD	sell	3.19	2025.08.09 14:11:09	1.27049	2025.08.11 11:39:09	1.2698	1.27224	1.26805	-38	-3981	93785	TrendFollower | Win
500000150	GBPJPY	sell	2.72	2025.08.20 17:30:49	189.047	2025.08.22 03:03:49	188.746	189.86	187.908	-33	-34163	32970	TrendFollower | Win
500000151	GBPUSD	buy	2.98	2025.08.23 02:34:47	1.26904	2025.08.23 18:38:47	1.26854	1.26885	1.26931	-36	0	-339	TrendFollower | Stop
500000152	GBPUSD	sell	3.96	2025.08.27 13:29:28	1.27734	2025.08.28 07:27:28	1.27778	1.27792	1.27653	-48	-7413	-27869	TrendFollower | Stop
500000153	GBPJPY	sell	3.23	2025.08.30 06:53:10	190.043	2025.08.31 09:10:10	189.957	191.496	188.009	-39	-10142	46280	TrendFollower | Win
500000154	GBPJPY	buy	2.84	2025.09.01 03:12:13	190.26	2025.09.02 20:39:13	190.034	189.69	191.058	-34	2357	-30063	TrendFollower | Stop
500000155	GBPJPY	sell	3.35	2025.09.03 17:31:28	188.723	2025.09.05 06:58:28	188.815	189.28	187.943	-40	-42076	-31005	TrendFollower | Stop
500000156	GBPJPY	sell	2.33	2025.09.06 14:24:23	189.443	2025.09.08 08:34:23	189.444	189.585	189.244	-28	-14632	-1633	TrendFollower | Stop
500000157	GBPUSD	sell	1.89	2025.09.12 10:19:49	1.27274	2025.09.14 07:53:49	1.27262	1.2742	1.2707	-23	-2359	19032	TrendFollower | Win
500000158	GBPUSD	buy	2.24	2025.09.16 19:14:38	1.27308	2025.09.18 10:11:38	1.27275	1.2726	1.27375	-27	-7408	-14924	TrendFollower | Stop
500000159	GBPJPY	buy	2.48	2025.09.22 12:59:20	190.604	2025.09.22 18:22:20	190.688	189.992	191.461	-30	0	17052	TrendFollower | Win
500000160	GBPJPY	sell	2.34	2025.09.28 14:58:27	189.499	2025.09.29 15:25:27	189.628	190.29	188.391	-28	-7348	-42413	TrendFollower | Stop
500000161	GBPUSD	sell	2.37	2025.09.30 08:13:05	1.27545	2025.10.01 07:44:05	1.27504	1.27673	1.27365	-28	-1479	25872	TrendFollower | Win
500000162	GBPUSD	buy	3.49	2025.10.03 13:02:56	1.2754	2025.10.04 12:18:56	1.27524	1.27444	1.27674	-42	-2886	-56454	TrendFollower | Stop
500000163	GBPJPY	buy	3.69	2025.10.12 08:32:46	189.496	2025.10.13 19:13:46	189.477	189.144	189.989	-44	3063	-27643	TrendFollower | Stop
500000164	GBPJPY	sell	3.32	2025.10.12 23:10:51	190.368	2025.10.13 23:00:51	190.588	190.841	189.705	-40	-10425	-13278	TrendFollower | Stop
500000165	GBPUSD	sell	3.67	2025.10.20 12:32:11	1.26949	2025.10.20 14:28:11	1.26961	1.26979	1.26907	-44	0	-17997	TrendFollower | Stop
500000166	GBPJPY	sell	1.79	2025.10.21 23:25:33	188.815	2025.10.23 11:28:33	188.691	190.169	186.92	-21	-22482	37118	TrendFollower | Win
500000167	GBPJPY	buy	1.81	2025.10.30 06:30:35	189.319	2025.10.30 08:37:35	189.253	188.907	189.896	-22	0	-15627	TrendFollower | Stop
