Ticket	Item	Type	Size	Open Time	Open Price	Close Time	Close Price	S/L	T/P	Commission	Swap	Profit	Comment
301000040	GBPJPY	buy	2.4	2025.03.05 07:55:00	167.51	2025.03.05 08:55:00	167.171	167.069	167.781	-12	0	-814	Range
301000041	BTCUSD	sell	2.3	2025.03.23 12:58:00	60429.02	2025.03.23 20:58:00	62333.68	62905.07512	58905.29622	-12	0	-4381	Trend
301000042	EURUSD	sell	0.7	2025.03.04 07:41:00	1.10662	2025.03.04 14:41:00	1.11174	1.11328	1.10252	-12	0	-359	Breakout
301000043	ETHUSD	buy	1.3	2025.03.23 15:29:00	2912.75	2025.03.23 16:29:00	2962	2848.71942	2952.14716	-12	0	6	Pullback
301000044	EURJPY	sell	1.6	2025.03.24 06:18:00	189.834	2025.03.24 17:18:00	189.3	190.528	189.407	-12	0	854	Trend
301000045	USDJPY	buy	0.4	2025.03.11 19:29:00	151.961	2025.03.12 01:29:00	152.475	151.294	152.372	-12	0	205	Reversal
301000046	BTCUSD	buy	1	2025.03.16 12:25:00	42075.72	2025.03.17 22:25:00	41619.8	41483.02499	42440.46058	-12	0	-456	Pullback
301000047	ETHUSD	buy	0.3	2025.03.16 21:53:00	3801.25	2025.03.18 11:53:00	3787.08	3782.83152	3812.5843	-12	0	0	Breakout
301000048	USDJPY	sell	1.4	2025.03.19 01:36:00	154.34	2025.03.19 09:36:00	154.795	154.931	153.977	-12	0	-636	Breakout
301000049	BTCUSD	sell	1	2025.03.09 02:01:00	54752.37	2025.03.09 15:01:00	57135.64	57850.62528	52845.74467	-12	0	-2383	Pullback
301000050	EURJPY	sell	2	2025.03.03 19:18:00	186.913	2025.03.03 22:18:00	187.643	187.862	186.329	-12	0	-1460	Pullback
301000051	BTCUSD	buy	1.2	2025.04.13 20:57:00	69912.14	2025.04.14 01:57:00	67672.57	67000.69215	71703.80748	-12	0	-2687	Pullback
301000052	USDJPY	buy	1.7	2025.04.09 03:18:00	149.809	2025.04.09 05:18:00	149.206	149.025	150.292	-12	0	-1025	Trend
301000053	ETHUSD	buy	1.7	2025.04.27 05:54:00	2111.73	2025.04.28 19:54:00	2039.8	2018.21581	2169.28252	-12	0	-12	Pullback
301000054	BTCUSD	sell	2.1	2025.04.27 12:41:00	48395.22	2025.04.27 18:41:00	46039.77	51457.30914	46510.86015	-12	0	4946	Breakout
301000055	USDJPY	sell	1.1	2025.04.03 08:31:00	153.937	2025.04.03 17:31:00	153.493	154.515	153.582	-12	0	489	Reversal
301000056	USDJPY	sell	1.8	2025.04.04 02:49:00	152.927	2025.04.06 02:49:00	152.649	153.289	152.705	-12	-1440	501	Range
301000057	GBPJPY	sell	1.3	2025.04.21 09:27:00	163.952	2025.04.21 19:27:00	163.36	164.721	163.478	-12	0	769	Range
301000058	ETHUSD	sell	1.9	2025.04.12 02:46:00	3663.46	2025.04.12 06:46:00	3789.16	3826.87504	3562.89399	-12	0	-24	Reversal
301000059	ETHUSD	buy	0.4	2025.04.05 05:46:00	3002.42	2025.04.05 13:46:00	3051.2	2939.00727	3041.44099	-12	0	2	Reversal
301000060	GBPUSD	buy	2.4	2025.04.03 21:34:00	1.31877	2025.04.05 09:34:00	1.31342	1.31181	1.32305	-12	-1440	-1284	Breakout
301000061	GBPJPY	sell	0.6	2025.05.19 04:10:00	161.105	2025.05.19 20:10:00	160.543	161.836	160.655	-12	0	337	Pullback
301000062	EURUSD	buy	2	2025.05.05 21:42:00	1.11187	2025.05.07 14:42:00	1.11649	1.10587	1.11556	-12	-1400	923	Pullback
301000063	EURJPY	buy	1.4	2025.05.02 22:39:00	169.217	2025.05.04 21:39:00	168.696	168.54	169.634	-12	-630	-730	Trend
301000064	BTCUSD	buy	1.8	2025.05.04 13:53:00	51475.02	2025.05.05 04:53:00	52762.25	49801.61131	52504.80584	-12	0	2317	Breakout
301000065	ETHUSD	buy	0.5	2025.05.25 18:58:00	2350.3	2025.05.25 23:58:00	2495.11	2162.04264	2466.14558	-12	0	7	Range
301000066	ETHUSD	buy	1	2025.05.17 14:00:00	2063.7	2025.05.19 10:00:00	1861.84	1801.27711	2225.19216	-12	0	-20	Range
301000067	GBPUSD	sell	1.9	2025.05.22 17:46:00	1.29631	2025.05.24 17:46:00	1.2943	1.29891	1.2947	-12	-1710	381	Range
301000068	AUDUSD	sell	2	2025.05.23 02:15:00	0.66755	2025.05.23 18:15:00	0.67063	0.67155	0.66508	-12	0	-616	Breakout
301000069	BTCUSD	buy	2	2025.05.24 20:31:00	49737.11	2025.05.25 10:31:00	47702.03	47091.50602	51365.17795	-12	0	-4070	Reversal
301000070	ETHUSD	sell	1.3	2025.05.17 07:36:00	2977.02	2025.05.17 14:36:00	3156.9	3210.86198	2833.11628	-12	0	-23	Reversal
301000071	EURUSD	buy	0.3	2025.06.11 00:34:00	1.05111	2025.06.11 05:34:00	1.04782	1.04684	1.05375	-12	0	-99	Breakout
301000072	EURJPY	buy	0.6	2025.06.11 12:23:00	199.725	2025.06.13 00:23:00	198.981	198.758	200.319	-12	-270	-446	Range
301000073	ETHUSD	buy	0.5	2025.06.14 10:56:00	3151.64	2025.06.14 17:56:00	3232.69	3046.26654	3216.48138	-12	0	4	Pullback
301000074	GBPJPY	buy	2.1	2025.06.17 10:40:00	191.315	2025.06.17 14:40:00	191.007	190.915	191.562	-12	0	-647	Pullback
301000075	EURUSD	buy	2.2	2025.06.03 11:01:00	1.0637	2025.06.03 14:01:00	1.06541	1.06149	1.06507	-12	0	375	Trend
301000076	BTCUSD	buy	1.7	2025.06.01 10:44:00	56783.65	2025.06.02 13:44:00	54193.46	53416.40495	58855.80162	-12	0	-4403	Breakout
301000077	USDJPY	buy	1.3	2025.06.25 21:07:00	149.006	2025.06.27 18:07:00	148.435	148.264	149.462	-12	390	-741	Breakout
301000078	BTCUSD	buy	1.7	2025.06.01 09:31:00	54862.74	2025.06.03 01:31:00	55878.98	53541.62062	55675.73232	-12	0	1728	Breakout
301000079	EURUSD	sell	1.9	2025.07.10 16:51:00	1.0713	2025.07.11 07:51:00	1.06753	1.0762	1.06828	-12	0	716	Range
301000080	BTCUSD	sell	1.7	2025.07.20 15:48:00	36221.81	2025.07.22 10:48:00	37335.09	37669.07788	35331.18767	-12	0	-1893	Trend
301000081	EURUSD	buy	2.1	2025.07.08 22:00:00	1.11579	2025.07.09 12:00:00	1.11988	1.11046	1.11906	-12	0	860	Range
301000082	EURJPY	sell	0.5	2025.07.11 12:29:00	197.329	2025.07.13 01:29:00	196.952	197.82	197.027	-12	-200	189	Range
301000083	ETHUSD	sell	1.1	2025.07.27 00:08:00	2651.63	2025.07.27 11:08:00	2544.09	2791.43692	2565.59893	-12	0	12	Trend
301000084	GBPJPY	buy	0.7	2025.07.01 05:29:00	199.629	2025.07.01 09:29:00	199.939	199.225	199.877	-12	0	217	Breakout
301000085	EURJPY	sell	0.9	2025.07.23 16:17:00	195.814	2025.07.24 20:17:00	196.179	196.289	195.523	-12	-360	-328	Pullback
301000086	AUDUSD	buy	1.8	2025.07.21 18:52:00	0.65706	2025.07.22 01:52:00	0.65178	0.65019	0.66129	-12	0	-952	Range
301000087	USDJPY	sell	0.6	2025.07.14 08:57:00	146.22	2025.07.14 09:57:00	145.981	146.531	146.029	-12	0	144	Reversal
301000088	ETHUSD	buy	0.4	2025.07.27 01:18:00	3323.51	2025.07.27 14:18:00	3193.3	3154.23548	3427.67654	-12	0	-5	Breakout
301000089	BTCUSD	sell	0.3	2025.07.26 15:42:00	46156.68	2025.07.26 18:42:00	47207.84	47523.18561	45315.75129	-12	0	-315	Trend
301000090	BTCUSD	buy	1.4	2025.07.20 12:14:00	50889.86	2025.07.20 15:14:00	51624.94	49934.25389	51477.92328	-12	0	1029	Range
301000091	GBPUSD	buy	2.1	2025.07.02 08:43:00	1.30989	2025.07.02 17:43:00	1.30674	1.30579	1.31241	-12	0	-661	Breakout
301000092	ETHUSD	sell	0.5	2025.07.13 18:53:00	1991.21	2025.07.14 04:53:00	2026.45	2037.0276	1963.01704	-12	0	-2	Reversal
301000093	EURUSD	buy	2.2	2025.08.27 08:58:00	1.09023	2025.08.27 20:58:00	1.08814	1.08752	1.09191	-12	0	-460	Breakout
301000094	EURUSD	buy	1.4	2025.08.14 00:13:00	1.10381	2025.08.15 18:13:00	1.10181	1.1012	1.10542	-12	-980	-281	Range
301000095	USDJPY	sell	2	2025.08.07 20:26:00	154.576	2025.08.08 22:26:00	155.088	155.241	154.167	-12	-800	-1023	Range
301000096	GBPUSD	sell	1.1	2025.08.04 09:28:00	1.26268	2025.08.04 18:28:00	1.26637	1.26747	1.25974	-12	0	-405	Reversal
301000097	ETHUSD	buy	2	2025.08.09 19:15:00	3709.84	2025.08.11 15:15:00	3726.58	3688.0848	3723.23234	-12	0	3	Trend
301000098	EURJPY	sell	0.5	2025.08.06 21:01:00	161.614	2025.08.07 05:01:00	162.321	162.532	161.049	-12	0	-353	Pullback
301000099	BTCUSD	sell	1.2	2025.08.16 17:45:00	46349.34	2025.08.16 19:45:00	49088.99	49910.89018	44157.61757	-12	0	-3288	Breakout
301000100	GBPJPY	sell	1.1	2025.08.22 04:56:00	180.773	2025.08.22 21:56:00	180.185	181.537	180.303	-12	0	647	Breakout
301000101	ETHUSD	buy	0.4	2025.08.10 19:11:00	3426.53	2025.08.11 00:11:00	3315.96	3282.79608	3514.97417	-12	0	-4	Range
301000102	GBPUSD	sell	1.7	2025.09.04 22:23:00	1.30348	2025.09.05 12:23:00	1.30144	1.30614	1.30185	-12	0	347	Breakout
301000103	EURJPY	sell	1.3	2025.09.09 14:15:00	183.112	2025.09.11 02:15:00	182.782	183.542	182.848	-12	-520	430	Range
301000104	ETHUSD	sell	1.8	2025.09.07 06:09:00	2343.34	2025.09.07 15:09:00	2257.16	2455.36964	2274.39842	-12	0	16	Trend
301000105	USDJPY	sell	0.3	2025.09.11 16:56:00	151.68	2025.09.12 01:56:00	152.365	152.57	151.133	-12	0	-205	Range
301000106	USDJPY	sell	0.5	2025.09.05 04:42:00	146.139	2025.09.05 07:42:00	146.811	147.012	145.602	-12	0	-336	Breakout
301000107	EURUSD	sell	0.8	2025.09.17 02:43:00	1.08497	2025.09.17 12:43:00	1.09069	1.0924	1.0804	-12	0	-457	Reversal
301000108	EURJPY	sell	1.7	2025.09.22 11:02:00	189.894	2025.09.22 13:02:00	190.671	190.904	189.273	-12	0	-1321	Reversal
301000109	BTCUSD	buy	1.3	2025.09.21 19:58:00	48447.64	2025.09.23 16:58:00	45945.08	45194.30714	50449.68479	-12	0	-3253	Breakout
301000110	ETHUSD	sell	0.8	2025.09.14 20:01:00	3656.14	2025.09.15 06:01:00	3749.98	3778.13251	3581.06451	-12	0	-8	Reversal
301000111	ETHUSD	sell	1.6	2025.09.20 01:26:00	1596.12	2025.09.20 14:26:00	1514.02	1702.84043	1530.43896	-12	0	13	Pullback
301000112	AUDUSD	sell	2.5	2025.09.15 06:16:00	0.68951	2025.09.15 23:16:00	0.68615	0.69389	0.68682	-12	0	841	Trend
301000113	BTCUSD	sell	2.5	2025.09.07 18:56:00	40608.06	2025.09.09 05:56:00	40490.01	40761.51575	40513.62035	-12	0	295	Reversal
301000114	ETHUSD	buy	1.6	2025.10.26 12:41:00	2640.51	2025.10.26 17:41:00	2611.41	2602.68489	2663.78924	-12	0	-5	Pullback
301000115	ETHUSD	buy	1.7	2025.10.05 08:10:00	3551.55	2025.10.06 08:10:00	3721.79	3330.24228	3687.74232	-12	0	29	Breakout
301000116	GBPJPY	sell	1.5	2025.10.23 10:31:00	184.34	2025.10.25 02:31:00	184.669	184.767	184.077	-12	-750	-493	Reversal
301000117	EURJPY	buy	2.4	2025.10.27 12:22:00	165.237	2025.10.27 14:22:00	165.469	164.936	165.422	-12	0	556	Range
301000118	EURJPY	sell	0.8	2025.10.09 14:01:00	195.256	2025.10.11 06:01:00	194.905	195.714	194.975	-12	-320	282	Pullback
301000119	ETHUSD	sell	0.6	2025.10.25 22:06:00	2640.15	2025.10.26 00:06:00	2579.84	2718.56007	2591.89942	-12	0	4	Reversal
301000120	EURJPY	buy	0.7	2025.10.13 12:26:00	161.217	2025.10.13 16:26:00	161.427	160.943	161.385	-12	0	147	Range
301000121	BTCUSD	buy	2.5	2025.10.11 16:23:00	42630.2	2025.10.11 20:23:00	43908.04	40968.99991	43652.47227	-12	0	3195	Trend
301000122	AUDUSD	sell	2.2	2025.10.22 00:21:00	0.67263	2025.10.22 04:21:00	0.67567	0.67659	0.67019	-12	0	-670	Range
301000123	ETHUSD	buy	0.4	2025.10.12 17:58:00	3379.49	2025.10.13 07:58:00	3416.23	3331.71609	3408.88503	-12	0	1	Trend
301000124	USDJPY	sell	0.4	2025.10.10 22:47:00	154.887	2025.10.11 04:47:00	154.5	155.391	154.577	-12	0	155	Reversal
301000125	EURUSD	sell	2.1	2025.10.13 20:00:00	1.11479	2025.10.14 00:00:00	1.11799	1.11895	1.11223	-12	0	-673	Reversal
301000126	ETHUSD	buy	2.2	2025.11.09 06:34:00	1573.41	2025.11.10 09:34:00	1744.73	1350.70018	1710.46955	-12	0	38	Breakout
301000127	EURJPY	sell	1.4	2025.11.06 12:54:00	189.735	2025.11.06 18:54:00	189.42	190.144	189.483	-12	0	441	Breakout
301000128	BTCUSD	sell	0.7	2025.11.22 08:44:00	51339.67	2025.11.22 15:44:00	52278.09	52559.61744	50588.93829	-12	0	-657	Range
301000129	AUDUSD	buy	2	2025.11.04 09:45:00	0.67404	2025.11.04 12:45:00	0.67629	0.67111	0.67584	-12	0	450	Trend
301000130	EURJPY	sell	0.9	2025.11.03 19:13:00	169.05	2025.11.04 01:13:00	168.686	169.523	168.759	-12	0	328	Trend
301000131	EURJPY	sell	1.1	2025.11.26 04:26:00	172.164	2025.11.27 23:26:00	171.823	172.606	171.891	-12	-440	374	Breakout
301000132	GBPUSD	sell	1.1	2025.11.05 03:39:00	1.30177	2025.11.05 17:39:00	1.30748	1.30919	1.29721	-12	0	-628	Trend
301000133	GBPUSD	sell	2.5	2025.11.11 08:41:00	1.26551	2025.11.13 06:41:00	1.2703	1.27174	1.26169	-12	-1125	-1197	Breakout
301000134	AUDUSD	sell	1.7	2025.11.24 12:28:00	0.6536	2025.11.26 03:28:00	0.65703	0.65805	0.65085	-12	-595	-583	Range
301000135	ETHUSD	buy	2	2025.11.08 21:43:00	2570.28	2025.11.09 05:43:00	2658.73	2455.29248	2641.04171	-12	0	18	Reversal
