Ticket	Item	Type	Size	Open Time	Open Price	Close Time	Close Price	S/L	T/P	Commission	Swap	Profit	Comment
200200064	AUDUSD	buy	0.26	2024.10.21 07:43:56	0.66089	2024.10.21 08:43:56	0.66277	0.66066	0.66123	-10	-1.4	2591	EarlyTake | Tokyo-early | EarlyTake
200200065	USDJPY	buy	1.46	2024.10.24 02:02:09	150.24	2024.10.24 03:51:09	150.275	149.915	150.727	-10	-4.2	7162	EarlyTake | Tokyo-early | EarlyTake
200200066	USDJPY	sell	1.33	2024.10.26 13:20:12	150.17	2024.10.26 14:52:12	150.202	150.359	149.886	-10	-0.3	4488	EarlyTake | Tokyo | EarlyTake
200200067	AUDUSD	sell	0.69	2024.10.29 10:24:00	0.65932	2024.10.29 11:50:00	0.65956	0.65954	0.65899	-10	1.3	7176	EarlyTake | Tokyo | EarlyTake
200200068	EURUSD	buy	1.35	2024.10.29 13:43:50	1.08022	2024.10.29 14:59:50	1.07892	1.07976	1.08091	-10	-1.0	-8703	EarlyTake | Tokyo | Stop
200200069	EURJPY	buy	1.07	2024.11.01 02:21:44	161.227	2024.11.01 03:16:44	161.281	161.018	161.541	-10	3.4	4836	EarlyTake | Tokyo-early | EarlyTake
200200070	USDJPY	sell	0.29	2024.11.04 07:06:00	150.845	2024.11.04 07:23:00	150.883	151.026	150.573	-10	0.1	1893	EarlyTake | Tokyo-early | EarlyTake
200200071	USDJPY	sell	0.37	2024.11.04 07:53:12	149.327	2024.11.04 09:48:12	149.314	149.592	148.93	-10	3.8	-6739	EarlyTake | Tokyo-early | Stop
200200072	EURUSD	sell	0.3	2024.11.05 03:23:45	1.07884	2024.11.05 05:07:45	1.07745	1.07915	1.07837	-10	-1.9	-6313	EarlyTake | Tokyo-early | Stop
200200073	EURUSD	buy	0.54	2024.11.07 06:59:42	1.0784	2024.11.07 07:08:42	1.07802	1.078	1.079	-10	0.9	-5442	EarlyTake | Tokyo-early | Stop
200200074	EURJPY	buy	0.37	2024.11.08 05:54:13	161.881	2024.11.08 07:09:13	161.904	161.671	162.196	-10	-3.0	4762	EarlyTake | Tokyo-early | EarlyTake
200200075	USDJPY	buy	0.93	2024.11.10 14:41:02	149.773	2024.11.10 16:03:02	149.798	149.623	149.998	-10	-2.0	849	EarlyTake | Tokyo | EarlyTake
200200076	EURUSD	buy	0.48	2024.11.13 05:32:37	1.07944	2024.11.13 06:05:37	1.0795	1.07922	1.07976	-10	-3.2	882	EarlyTake | Tokyo-early | EarlyTake
200200077	USDJPY	sell	1.29	2024.11.16 01:52:17	149.604	2024.11.16 03:25:17	149.64	149.754	149.38	-10	1.0	2552	EarlyTake | Tokyo-early | EarlyTake
200200078	USDJPY	buy	0.43	2024.11.19 18:53:12	151.255	2024.11.19 20:21:12	151.233	150.938	151.731	-10	2.8	-4764	EarlyTake | London | Stop
200200079	USDJPY	sell	0.2	2024.11.22 22:35:18	149.968	2024.11.22 23:24:18	149.974	150.118	149.743	-10	0.9	1368	EarlyTake | NY | EarlyTake
200200080	USDJPY	sell	0.53	2024.11.23 07:35:06	149.735	2024.11.23 08:28:06	149.663	150.06	149.247	-10	0.8	-5678	EarlyTake | Tokyo-early | Stop
200200081	EURUSD	buy	0.53	2024.11.27 15:10:51	1.08249	2024.11.27 17:09:51	1.08412	1.08227	1.08281	-10	4.1	3574	EarlyTake | Tokyo | EarlyTake
200200082	EURJPY	sell	0.89	2024.11.29 10:55:13	161.637	2024.11.29 12:32:13	161.625	161.851	161.316	-10	1.6	-4579	EarlyTake | Tokyo | Stop
200200083	USDJPY	buy	0.41	2024.11.29 11:43:44	149.121	2024.11.29 12:19:44	149.004	148.785	149.625	-10	-1.7	-6183	EarlyTake | Tokyo | Stop
200200084	USDJPY	sell	0.43	2024.11.30 16:43:51	149.642	2024.11.30 16:56:51	149.686	149.84	149.345	-10	1.5	3093	EarlyTake | London | EarlyTake
200200085	EURJPY	buy	1.12	2024.12.02 15:51:31	161.264	2024.12.02 17:47:31	161.236	161.048	161.588	-10	1.4	-3854	EarlyTake | Tokyo | Stop
200200086	USDJPY	buy	0.59	2024.12.04 05:40:01	150.285	2024.12.04 06:42:01	150.383	150.135	150.51	-10	3.5	2797	EarlyTake | Tokyo-early | EarlyTake
200200087	USDJPY	sell	0.58	2024.12.06 11:22:54	150.769	2024.12.06 13:00:54	150.797	150.92	150.543	-10	-4.8	1978	EarlyTake | Tokyo | EarlyTake
200200088	EURJPY	sell	0.38	2024.12.12 18:58:56	161.698	2024.12.12 19:48:56	161.713	161.869	161.441	-10	0.9	2609	EarlyTake | London | EarlyTake
200200089	AUDUSD	buy	0.37	2024.12.15 07:42:31	0.66377	2024.12.15 09:41:31	0.66476	0.66364	0.66397	-10	-2.5	2744	EarlyTake | Tokyo-early | EarlyTake
200200090	EURJPY	sell	1.39	2024.12.15 10:26:00	162.749	2024.12.15 11:38:00	162.739	163.041	162.312	-10	0.5	-3946	EarlyTake | Tokyo | Stop
200200091	USDJPY	sell	1.12	2024.12.18 15:20:53	149.104	2024.12.18 16:34:53	149.218	149.307	148.799	-10	-3.6	5590	EarlyTake | Tokyo | EarlyTake
200200092	USDJPY	buy	1.59	2024.12.20 11:02:54	149.161	2024.12.20 12:58:54	149.167	149.012	149.385	-10	2.3	451	EarlyTake | Tokyo | EarlyTake
200200093	USDJPY	buy	1.16	2024.12.21 20:47:39	150.012	2024.12.21 21:37:39	150.036	149.862	150.237	-10	2.2	2726	EarlyTake | London | EarlyTake
200200094	EURUSD	sell	0.54	2024.12.24 02:53:23	1.07884	2024.12.24 04:31:23	1.07933	1.07912	1.07842	-10	-4.6	4860	EarlyTake | Tokyo-early | EarlyTake
200200095	EURJPY	sell	0.62	2024.12.24 21:32:06	161.992	2024.12.24 22:02:06	162.099	162.154	161.749	-10	3.2	1433	EarlyTake | London | EarlyTake
200200096	EURJPY	sell	1.15	2024.12.26 10:24:23	162.167	2024.12.26 10:57:23	162.141	162.51	161.652	-10	0.1	-8059	EarlyTake | Tokyo | Stop
200200097	EURJPY	buy	1.44	2024.12.27 22:39:13	161.585	2024.12.27 23:42:13	161.531	161.241	162.101	-10	4.8	-4542	EarlyTake | NY | Stop
200200098	USDJPY	sell	0.76	2024.12.30 16:32:55	149.176	2024.12.30 16:38:55	149.111	149.485	148.712	-10	-1.8	-7459	EarlyTake | London | Stop
200200099	USDJPY	buy	0.35	2025.01.02 17:31:48	149.579	2025.01.02 18:09:48	149.595	149.429	149.803	-10	-1.8	1729	EarlyTake | London | EarlyTake
200200100	USDJPY	buy	0.83	2025.01.06 12:02:30	150.055	2025.01.06 13:52:30	149.992	149.762	150.494	-10	-3.9	-8197	EarlyTake | Tokyo | Stop
200200101	USDJPY	sell	0.57	2025.01.08 00:37:46	150.045	2025.01.08 01:37:46	150.131	150.195	149.82	-10	-4.5	3383	EarlyTake | Tokyo-early | EarlyTake
200200102	EURUSD	buy	0.51	2025.01.08 23:29:39	1.07352	2025.01.09 00:56:39	1.07407	1.07331	1.07384	-10	4.9	1490	EarlyTake | NY | EarlyTake
200200103	USDJPY	buy	0.63	2025.01.10 04:11:45	148.888	2025.01.10 05:17:45	148.813	148.589	149.336	-10	-0.8	-3759	EarlyTake | Tokyo-early | Stop
200200104	AUDUSD	buy	1.0	2025.01.16 14:21:16	0.65821	2025.01.16 15:01:16	0.65784	0.65788	0.65871	-10	0.8	-4433	EarlyTake | Tokyo | Stop
200200105	EURUSD	buy	0.68	2025.01.17 05:13:57	1.08278	2025.01.17 05:36:57	1.08524	1.08256	1.0831	-10	-3.6	3433	EarlyTake | Tokyo-early | EarlyTake
200200106	USDJPY	sell	1.42	2025.01.17 08:48:58	149.461	2025.01.17 09:37:58	149.442	149.834	148.902	-10	-1.5	-11194	EarlyTake | Tokyo-early | Stop
200200107	EURJPY	buy	1.4	2025.01.18 23:53:23	162.235	2025.01.19 00:37:23	162.283	162.073	162.478	-10	-1.0	3501	EarlyTake | NY | EarlyTake
200200108	EURJPY	buy	0.93	2025.01.19 00:01:22	162.303	2025.01.19 00:56:22	162.354	162.141	162.546	-10	-3.7	646	EarlyTake | Tokyo-early | EarlyTake
200200109	USDJPY	buy	0.8	2025.01.20 11:42:53	149.824	2025.01.20 12:44:53	149.937	149.674	150.049	-10	-3.1	2945	EarlyTake | Tokyo | EarlyTake
200200110	EURJPY	buy	0.41	2025.01.22 18:22:10	162.361	2025.01.22 19:12:10	162.387	162.199	162.605	-10	-1.6	977	EarlyTake | London | EarlyTake
200200111	USDJPY	sell	1.05	2025.01.22 19:09:22	149.746	2025.01.22 21:05:22	149.582	150.12	149.185	-10	4.1	-5520	EarlyTake | London | Stop
200200112	EURUSD	buy	0.38	2025.01.23 08:34:03	1.08029	2025.01.23 10:20:03	1.08085	1.08001	1.08071	-10	-4.3	3052	EarlyTake | Tokyo-early | EarlyTake
200200113	EURJPY	buy	1.06	2025.01.23 11:20:47	160.986	2025.01.23 12:50:47	161.049	160.784	161.289	-10	-0.2	3258	EarlyTake | Tokyo | EarlyTake
200200114	EURJPY	buy	1.59	2025.01.24 08:56:51	161.602	2025.01.24 09:29:51	161.648	161.428	161.864	-10	0.1	4602	EarlyTake | Tokyo-early | EarlyTake
200200115	USDJPY	buy	1.12	2025.01.25 00:23:30	149.433	2025.01.25 00:57:30	149.381	149.154	149.851	-10	-5.0	-5022	EarlyTake | Tokyo-early | Stop
200200116	USDJPY	sell	0.8	2025.01.26 08:24:47	149.026	2025.01.26 09:05:47	149.104	149.175	148.802	-10	4.2	3382	EarlyTake | Tokyo-early | EarlyTake
200200117	AUDUSD	buy	1.42	2025.01.27 02:20:07	0.65792	2025.01.27 03:24:07	0.65686	0.65763	0.65835	-10	-2.3	-3361	EarlyTake | Tokyo-early | Stop
200200118	USDJPY	buy	0.46	2025.01.27 14:41:58	149.343	2025.01.27 15:37:58	149.3	149.072	149.749	-10	-4.5	-3855	EarlyTake | Tokyo | Stop
200200119	EURUSD	buy	1.22	2025.01.29 07:09:10	1.07916	2025.01.29 07:44:10	1.07926	1.07889	1.07956	-10	1.8	3805	EarlyTake | Tokyo-early | EarlyTake
200200120	AUDUSD	sell	0.22	2025.02.05 09:23:59	0.66285	2025.02.05 11:06:59	0.66343	0.66298	0.66265	-10	-2.3	3116	EarlyTake | Tokyo | EarlyTake
200200121	EURUSD	buy	0.78	2025.02.07 14:13:36	1.07849	2025.02.07 16:00:36	1.0792	1.07821	1.07891	-10	0.9	5551	EarlyTake | Tokyo | EarlyTake
200200122	EURUSD	sell	0.67	2025.02.09 08:06:36	1.07845	2025.02.09 08:25:36	1.07874	1.07867	1.07813	-10	3.8	394	EarlyTake | Tokyo-early | EarlyTake
200200123	USDJPY	sell	0.8	2025.02.10 07:52:43	149.807	2025.02.10 08:30:43	149.942	149.957	149.582	-10	2.8	1789	EarlyTake | Tokyo-early | EarlyTake
200200124	EURUSD	buy	0.38	2025.02.13 02:08:24	1.07663	2025.02.13 02:47:24	1.07671	1.0764	1.07698	-10	-2.2	1689	EarlyTake | Tokyo-early | EarlyTake
200200125	AUDUSD	sell	0.58	2025.02.15 20:05:57	0.66067	2025.02.15 20:32:57	0.66087	0.6608	0.66047	-10	-0.6	1272	EarlyTake | London | EarlyTake
200200126	EURJPY	sell	1.17	2025.02.23 03:47:23	161.605	2025.02.23 04:19:23	161.776	161.767	161.363	-10	-1.1	2148	EarlyTake | Tokyo-early | EarlyTake
200200127	USDJPY	buy	1.04	2025.02.23 20:47:54	150.723	2025.02.23 21:17:54	150.711	150.374	151.247	-10	2.0	-4235	EarlyTake | London | Stop
200200128	AUDUSD	buy	0.59	2025.02.24 03:38:41	0.66173	2025.02.24 04:06:41	0.6617	0.6615	0.66208	-10	0.1	-3774	EarlyTake | Tokyo-early | Stop
200200129	EURUSD	buy	0.9	2025.02.24 15:10:53	1.07633	2025.02.24 16:12:53	1.07475	1.076	1.07682	-10	3.8	-4931	EarlyTake | Tokyo | Stop
200200130	EURUSD	buy	0.37	2025.02.26 20:09:37	1.08317	2025.02.26 20:51:37	1.08281	1.08279	1.08373	-10	2.5	-6847	EarlyTake | London | Stop
200200131	AUDUSD	buy	0.77	2025.02.28 07:21:37	0.66007	2025.02.28 07:54:37	0.65849	0.65977	0.66052	-10	-2.8	-5786	EarlyTake | Tokyo-early | Stop
200200132	EURUSD	buy	1.26	2025.02.28 07:30:22	1.08029	2025.02.28 08:03:22	1.08179	1.08006	1.08064	-10	-1.4	2118	EarlyTake | Tokyo-early | EarlyTake
200200133	EURJPY	buy	0.46	2025.03.03 03:47:25	161.107	2025.03.03 04:08:25	161.146	160.811	161.55	-10	3.0	5678	EarlyTake | Tokyo-early | EarlyTake
200200134	EURUSD	sell	1.17	2025.03.05 17:52:46	1.07184	2025.03.05 19:49:46	1.07243	1.07205	1.07152	-10	-2.6	1214	EarlyTake | London | EarlyTake
200200135	USDJPY	sell	0.71	2025.03.07 11:49:06	150.72	2025.03.07 12:28:06	150.723	150.871	150.494	-10	-2.6	1336	EarlyTake | Tokyo | EarlyTake
200200136	USDJPY	buy	0.24	2025.03.08 11:01:16	149.557	2025.03.08 12:51:16	149.571	149.407	149.781	-10	0.8	4116	EarlyTake | Tokyo | EarlyTake
200200137	EURJPY	buy	0.49	2025.03.09 09:18:04	161.583	2025.03.09 10:59:04	161.552	161.337	161.952	-10	-3.4	-3700	EarlyTake | Tokyo | Stop
200200138	USDJPY	sell	0.47	2025.03.09 20:44:33	149.8	2025.03.09 21:40:33	149.872	149.95	149.575	-10	-1.4	1828	EarlyTake | London | EarlyTake
200200139	USDJPY	sell	0.44	2025.03.12 02:41:53	150.562	2025.03.12 03:48:53	150.6	150.713	150.336	-10	2.7	1921	EarlyTake | Tokyo-early | EarlyTake
200200140	USDJPY	sell	1.28	2025.03.12 07:29:30	150.136	2025.03.12 07:58:30	150.202	150.39	149.755	-10	-3.0	5230	EarlyTake | Tokyo-early | EarlyTake
200200141	USDJPY	buy	0.61	2025.03.12 17:34:00	149.946	2025.03.12 19:09:00	149.95	149.758	150.228	-10	3.4	5340	EarlyTake | London | EarlyTake
200200142	EURJPY	buy	1.05	2025.03.13 02:54:39	162.804	2025.03.13 03:46:39	162.834	162.641	163.048	-10	3.5	1284	EarlyTake | Tokyo-early | EarlyTake
200200143	EURJPY	sell	1.06	2025.03.18 01:29:40	162.776	2025.03.18 02:33:40	162.796	162.951	162.514	-10	-2.6	4071	EarlyTake | Tokyo-early | EarlyTake
200200144	USDJPY	sell	0.54	2025.03.18 23:03:01	149.151	2025.03.18 23:47:01	149.11	149.464	148.682	-10	-2.7	-9312	EarlyTake | NY | Stop
200200145	EURJPY	buy	0.37	2025.03.20 18:33:03	162.348	2025.03.20 19:39:03	162.405	162.149	162.647	-10	-4.4	4063	EarlyTake | London | EarlyTake
200200146	USDJPY	sell	0.4	2025.03.22 22:05:48	149.546	2025.03.22 23:26:48	149.597	149.814	149.144	-10	0.0	4174	EarlyTake | NY | EarlyTake
200200147	USDJPY	buy	0.83	2025.03.25 16:32:51	149.954	2025.03.25 16:38:51	149.991	149.634	150.434	-10	-1.5	4155	EarlyTake | London | EarlyTake
200200148	USDJPY	buy	0.78	2025.03.25 20:59:56	150.153	2025.03.25 22:10:56	150.173	149.978	150.415	-10	4.4	3197	EarlyTake | London | EarlyTake
200200149	EURJPY	sell	1.26	2025.03.28 13:43:49	161.084	2025.03.28 14:14:49	161.05	161.385	160.633	-10	1.4	-6658	EarlyTake | Tokyo | Stop
200200150	AUDUSD	buy	0.61	2025.03.29 11:19:27	0.66052	2025.03.29 11:50:27	0.6603	0.66031	0.66083	-10	-2.1	-3128	EarlyTake | Tokyo | Stop
200200151	EURUSD	sell	0.44	2025.03.30 22:46:47	1.07326	2025.03.30 23:07:47	1.07299	1.07365	1.07268	-10	1.0	-7689	EarlyTake | NY | Stop
200200152	USDJPY	buy	1.07	2025.03.31 06:29:40	149.845	2025.03.31 08:28:40	149.944	149.648	150.14	-10	-0.6	2136	EarlyTake | Tokyo-early | EarlyTake
200200153	AUDUSD	sell	1.57	2025.03.31 12:27:38	0.6608	2025.03.31 13:18:38	0.66108	0.66093	0.6606	-10	0.0	1626	EarlyTake | Tokyo | EarlyTake
